id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
98.0,0116450,しおや眼科,〒960－8034,福島市置賜町５－２６,024-521-8710,塩谷　浩,塩谷　浩,平14. 10. 1 / 移動 / 令2. 10. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
99.0,0116476,桜水さかい眼科,〒960－0241,福島市笹谷字塗谷地３７－３,024-558-7555,医療法人　なつつばき会　理事長　酒井　正典,橋本　禎子,平14. 11. 1 / 新規 / 令2. 11. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
100.0,0116500,医療法人　ＡＢＣクリニック新妻産婦人科,〒960－8032,福島市陣場町９－１８,024-533-1103,医療法人ＡＢＣクリニック新妻産婦人科　理事長　新妻　和雄,新妻　和雄,平15. 4. 1 / 組織変更 / 令3. 4. 1,一般　　     19 / 産婦　小　皮,診療所 / 現存,,,,,,,,,,,,,,
101.0,0116518,おひさま子供クリニック,〒960－1101,福島市大森字城ノ内２４－１０,024-544-1581,医療法人　おひさま子供クリニック　理事長　赤間　英典,赤間　英典,平15. 4. 1 / 組織変更 / 令3. 4. 1,小,診療所 / 現存,,,,,,,,,,,,,,
102.0,0116526,小野医院,〒960－0201,福島市飯坂町字東堀切２５－６,024-542-2502,医療法人　小野医院　理事長　小野　和男,小野　和男,平15. 4. 1 / 組織変更 / 令3. 4. 1,内　循　小,診療所 / 現存,,,,,,,,,,,,,,
103.0,0116534,西口クリニック婦人科,〒960－8053,福島市三河南町１０－５,024-525-6388,医療法人　西口クリニック婦人科　理事長　本多　静香,本多　静香,平15. 7. 4 / 移動 / 令3. 7. 4,婦,診療所 / 現存,,,,,,,,,,,,,,
104.0,0116542,おがたクリニック,〒960－8223,福島市矢倉下１０－１,024-526-2626,尾形　眞光,尾形　眞光,平15. 10. 6 / 新規 / 令3. 10. 6,内　外　胃　こう,診療所 / 現存,,,,,,,,,,,,,,
105.0,0116575,鎌田クリニック,〒960－0102,福島市鎌田字舟戸前２５－１,024-554-6455,医療法人　鎌田クリニック　理事長　板垣　茂,板垣　茂,平15. 10. 1 / 組織変更 / 令3. 10. 1,心内　精　内,診療所 / 現存,,,,,,,,,,,,,,
106.0,0116708,さとう眼科,〒960－1101,福島市大森字島ノ内６９－１７,024-544-6833,医療法人さとう眼科　理事長　佐藤　浩之,佐藤　浩之,平16. 10. 1 / 組織変更 / 令4. 10. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
107.0,0116757,渡利整形外科,〒960－8141,福島市渡利字椚町５３－１０,024-528-1354,医療法人　裕仁堂　理事長　持田　裕史,持田　裕史,平16. 10. 1 / 組織変更 / 令4. 10. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
108.0,0116765,医療法人桜樹会　八子医院,〒960－8133,福島市桜木町１－２７,024-534-4850,医療法人桜樹会　理事長　八子　直樹,八子　直樹,平17. 2. 1 / 新規 / 令5. 2. 1,一般　　     11 / 内　胃　外　整外　こう,診療所 / 現存,,,,,,,,,,,,,,
109.0,0116773,文化通やぎうちクリニック,〒960－8036,福島市新町３－３０,024-522-7733,医療法人　慶愛会　理事長　柳内　務,柳内　務,平17. 4. 1 / 組織変更 / 令5. 9. 1,精　心内　内　神,診療所 / 現存,,,,,,,,,,,,,,
110.0,0116823,卸町クリニック,〒960－0102,福島市鎌田字卸町８－２,024-553-1166,安孫子　尚,安孫子　尚,平17. 7. 1 / 新規 / 令5. 9. 1,脳外　神内　外　内　リハ,診療所 / 現存,,,,,,,,,,,,,,
111.0,0116849,みずの内科クリニック,〒960－8036,福島市新町８－４ブレスビル１Ｆ,024-526-4855,水野　兼志,水野　兼志,平17. 10. 17 / 新規 / 令5. 10. 17,内　呼　胃　循,診療所 / 現存,,,,,,,,,,,,,,
112.0,0116872,わたなべ内科,〒960－8251,福島市北沢又字川寒西９－６,024-555-1171,医療法人　くおん会　理事長　渡邊　芳久,渡邊　芳久,平17. 10. 1 / 組織変更 / 令5. 10. 1,内　循　呼　アレ,診療所 / 現存,,,,,,,,,,,,,,
113.0,0116898,酒井内科クリニック,〒960－8204,福島市岡部字中条８２－１,024-531-1781,酒井　久雄,酒井　久雄,平18. 2. 2 / 新規 / 令6. 2. 2,内　呼　循　消　小,診療所 / 現存,,,,,,,,,,,,,,
114.0,0116914,ただき耳鼻咽喉科クリニック,〒960－0112,福島市南矢野目字清水前３１－１,024-555-1133,唯木　享,唯木　享,平18. 3. 1 / 新規 / 令6. 3. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,
115.0,0116922,いわた整形外科,〒960－0112,福島市南矢野目字荒屋敷５３－８,024-555-1151,岩田　仁男,岩田　仁男,平18. 4. 6 / 新規 / 令6. 4. 6,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
116.0,0116930 / (0133063),公立大学法人福島県立医科大学附属病院,〒960－1295,福島市光が丘１,024-547-1111,公立大学法人福島県立医科大学　理事長　竹之下　誠一,大平　弘正,平18. 4. 1 / 交代 / 令6. 4. 1,一般　　    713 / 精神　　     49 / 結核　　     14 / 一般（感染） / 2 / 内　精　脳内　小　外　整外　脳外　心外　皮　ひ　眼　耳い　放　麻　病理　歯　歯外　形外　呼内　消化器内科　消化器外科　循　リウ　呼外　小外　産　婦　リハ　和漢　腎臓内科　糖尿病内科　代謝内科　腫瘍内科　救急科　内分泌内科　内分泌外科　血液内科,特定機能 / 病院 / 現存,,,,,,,,,,,,,,
117.0,0116948,ながおさ整形外科,〒960－8165,福島市吉倉字八幡８－１,024-544-1852,長総　義弘,長総　義弘,平18. 5. 1 / 新規 / 令6. 5. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
118.0,0116955,アートクリニック産婦人科,〒960－8031,福島市栄町６－１エスタビル１２階,024-523-1132,医療法人　アートクリニック　理事長　呉竹　昭治,呉竹　昭治,平18. 4. 1 / 組織変更 / 令6. 4. 1,産婦,診療所 / 現存,,,,,,,,,,,,,,
119.0,0116963,医療法人　むつみ脳神経・耳鼻科クリニック,〒960－8141,福島市渡利字鳥谷下町３８－１,024-526-0873,医療法人むつみ脳神経・耳鼻科クリニック　理事長　渡邉　睦,渡邉　睦,平18. 4. 1 / 組織変更 / 令6. 4. 1,耳い　神内　内　脳外　小,診療所 / 現存,,,,,,,,,,,,,,
120.0,0116971,ましこ眼科クリニック,〒960－0111,福島市丸子字芳堀１５－２,024-552-5335,増子　徹,増子　徹,平18. 6. 2 / 新規 / 令6. 6. 2,眼,診療所 / 現存,,,,,,,,,,,,,,
121.0,0116989,済生会福島総合病院,〒960－1101,福島市大森字下原田２５,024-544-5171,社会福祉法人恩賜財団済生会支部福島県済生会　支部長　井上　仁,星野　豊,平18. 5. 1 / 移動 / 令6. 5. 1,一般　　    216 / 内　精　神　消　循　呼　外　整外　形外　ひ　産婦　眼　耳い　麻　放,病院 / 現存,,,,,,,,,,,,,,
122.0,0117003,奥野胃腸科内科医院,〒960－0101,福島市瀬上町字寺前７,024-553-2658,奥野　洋,奥野　洋,平18. 7. 21 / 交代 / 令6. 7. 21,内　胃　耳い,診療所 / 現存,,,,,,,,,,,,,,
123.0,0117029,医療法人泰博会　村島医院,〒960－0201,福島市飯坂町字東堀切８,024-542-2131,医療法人泰博会　村島医院　理事長　村島　正泰,村島　正泰,平18. 10. 1 / 新規 / 令6. 10. 1,内　外　胃　こう,診療所 / 現存,,,,,,,,,,,,,,
124.0,0117086,厚生会クリニック,〒960－0102,福島市鎌田字門丈壇４－１,024-552-5111,社会医療法人福島厚生会　理事長　星野　俊吾,安田　悟,平19. 7. 1 / 新規 / 令元. 7. 1,内　消　循環器内科　外　整外　麻,診療所 / 現存,,,,,,,,,,,,,,
125.0,0117110,いずみさとう内科,〒960－8253,福島市泉字清水内１８－１,024-563-7573,佐藤　英俊,佐藤　英俊,平19. 10. 1 / 新規 / 令元. 10. 1,内　消化器内科　循環器内科,診療所 / 現存,,,,,,,,,,,,,,
126.0,0117185,森合くにい内科,〒960－8003,福島市森合字高野１－１２,024-555-1881,國井　博隆,國井　博隆,平20. 4. 1 / 新規 / 令2. 4. 1,内　循,診療所 / 現存,,,,,,,,,,,,,,
127.0,0117193,きらり健康生活協同組合　せのうえ健康クリニック,〒960－0101,福島市瀬上町字四斗蒔１－６,024-554-5757,きらり健康生活協同組合　理事長　木村　公,川添　隆司,平20. 4. 1 / 移動 / 令2. 4. 1,内　胃腸内科　リハ　呼内,診療所 / 現存,,,,,,,,,,,,,,
128.0,0117201,まゆみ整形外科クリニック,〒960－8003,福島市森合字上森合６－１,024-555-6261,石田　麻祐美,石田　麻祐美,平20. 5. 1 / 新規 / 令2. 5. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,
129.0,0117219,斎藤医院,〒960－1301,福島市飯野町字町８１,024-562-2026,斎藤　光,斎藤　光,平2. 4. 2 / 移動 / 令5. 9. 1,内　胃　循,診療所 / 現存,,,,,,,,,,,,,,
130.0,0117235,生協いいの診療所,〒960－1301,福島市飯野町字後川２７－２,024-562-4120,福島医療生活協同組合　理事長　齋藤　紀,松本　純,平6. 12. 1 / 移動 / 令3. 12. 1,内,診療所 / 現存,,,,,,,,,,,,,,
131.0,0117243,さくま内科クリニック,〒960－8115,福島市山下町４－１１,024-525-2700,佐久間　文隆,佐久間　文隆,平21. 3. 1 / 新規 / 令3. 3. 1,内　呼　消,診療所 / 現存,,,,,,,,,,,,,,
132.0,0117268,とみたキッズクリニック,〒960－8153,福島市黒岩字北井２－３,024-544-1777,医療法人　とみたキッズクリニック　理事長　富田　陽一,富田　陽一,平21. 4. 1 / 組織変更 / 令3. 4. 1,小,診療所 / 現存,,,,,,,,,,,,,,
133.0,0117276,久津医院,〒960－8117,福島市入江町１３－３,024-525-4561,医療法人メディカルハーモニー　理事長　久津　由紀子,久津　由紀子,平21. 4. 1 / 組織変更 / 令3. 4. 1,内　外　消　こう　整外　小,診療所 / 現存,,,,,,,,,,,,,,
134.0,0117292,やまもり内科,〒960－8056,福島市八島田字琵琶渕６２－２,024-529-5565,医療法人やまもり内科　理事長　山守　伸一,山守　伸一,平21. 6. 1 / 移動 / 令3. 6. 1,内　胃,診療所 / 現存,,,,,,,,,,,,,,
135.0,0117326,医療法人　正槙会　西口ハートクリニック,〒960－8031,福島市栄町１－１,024-573-8651,医療法人　正槙会　理事長　小野　正美,藤森　春生,平21. 10. 1 / 組織変更 / 令3. 10. 1,心内　内　精,診療所 / 現存,,,,,,,,,,,,,,
136.0,0117334,やご内科リウマチクリニック,〒960－8003,福島市森合字屋敷下３６－２,024-558-8585,八子　徹,八子　徹,平22. 1. 1 / 交代 / 令4. 1. 1,内　リウ,診療所 / 現存,,,,,,,,,,,,,,
137.0,0117342,渡辺政行整形外科クリニック,〒960－8131,福島市北五老内町６－１６,024-529-7655,医療法人　健正會　理事長　渡辺　政行,渡辺　政行,平22. 4. 1 / 新規 / 令4. 4. 1,整外　リハ　リウ　内　ペインクリニック整形外科,診療所 / 現存,,,,,,,,,,,,,,
138.0,0117359,ひろやまメンタルクリニック,〒960－8053,福島市三河南町１－１５　１階,024-529-7731,廣山　祐治,廣山　祐治,平22. 4. 12 / 新規 / 令4. 4. 12,心内　内　精,診療所 / 現存,,,,,,,,,,,,,,
139.0,0117367,ＡＲＣクリニックよしだ整形外科,〒960－8044,福島市早稲町４－１６ラヴィバレ一番丁１階,024-522-0321,医療法人ＡＲＣクリニック　理事長　吉田　仁郎,吉田　仁郎,平22. 3. 11 / 移動 / 令4. 3. 11,整外　リハ　リウ　内　アレ,診療所 / 現存,,,,,,,,,,,,,,
140.0,0117383,いがらしキッズクリニック,〒960－8053,福島市三河南町１－１５,024-563-7686,医療法人いがらしキッズクリニック　理事長　五十嵐　悦雄,五十嵐　悦雄,平22. 10. 1 / 組織変更 / 令4. 10. 1,小　アレ,診療所 / 現存,,,,,,,,,,,,,,
141.0,0117391,いそめこどもクリニック,〒960－8165,福島市吉倉字八幡３５－１,024-545-2757,医療法人いそめこどもクリニック　理事長　磯目　正人,磯目　正人,平22. 11. 1 / 組織変更 / 令4. 11. 1,小　アレ,診療所 / 現存,,,,,,,,,,,,,,
142.0,0117409,しのぶ病院,〒960－1101,福島市大森字高畑３１－１,024-546-3311,医療法人回生堂　理事長　田島　史子,中牧　浩子,平22. 12. 1 / 交代 / 令4. 12. 1,一般　　     50 / 療養　　     48 / 整外　内　呼内　循環器内科　消化器内科　放　リハ　リウ　腎臓内科,病院 / 現存,,,,,,,,,,,,,,
143.0,0117417,おおもり内科・循環器科クリニック,〒960－1101,福島市大森字坿７９－１,024-544-0577,医療法人正悠会　理事長　渡邊　正之,渡邊　正之,平23. 6. 1 / 新規 / 令5. 6. 1,内　循,診療所 / 現存,,,,,,,,,,,,,,
144.0,0117425,南中央眼科クリニック,〒960－8073,福島市南中央一丁目６７－２,024-536-3421,医療法人　優晟会　理事長　齋藤　公護,齋藤　公護,平23. 10. 1 / 組織変更 / 令5. 10. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
145.0,0117433,のだまち胃と腸のクリニック,〒960－8055,福島市野田町６－２－３９,024-563-7872,佐藤　利香,佐藤　利香,平23. 11. 1 / 交代 / 令5. 11. 1,内　消　アレ,診療所 / 現存,,,,,,,,,,,,,,
146.0,0117458,ふくしま在宅緩和ケアクリニック,〒960－8161,福島市郷野目字宝来町２１－３,024-544-6987,医療法人社団　爽秋会　理事長　河原　正典,橋本　孝太郎,平24. 1. 1 / 移動 / 令6. 1. 1,緩和ケア内科　疼痛緩和内科,診療所 / 現存,,,,,,,,,,,,,,
147.0,0117474,都小児科医院,〒960－8071,福島市東中央１－９,024-535-2660,都　もと子,都　もと子,平24. 5. 21 / 交代 / 令6. 5. 21,小,診療所 / 現存,,,,,,,,,,,,,,
148.0,0117482,大川レディースクリニック,〒960－8152,福島市鳥谷野字天神３－１１,024-545-8883,医療法人　社団大川クリニック　理事長　大川　敏昭,大川　敏昭,平24. 7. 1 / 組織変更 / 令6. 7. 1,産婦　内,診療所 / 現存,,,,,,,,,,,,,,
149.0,0117508,こんの内科クリニック,〒960－8051,福島市曽根田町３－１９,024-573-1860,医療法人　こんの内科クリニック　理事長　今野　正巳,今野　正巳,平24. 10. 15 / 新規 / 令6. 10. 15,内　消　循　呼,診療所 / 現存,,,,,,,,,,,,,,
150.0,0117532,阿部循環器科・内科クリニック,〒960－0112,福島市南矢野目字上戸ノ内１０－５,024-573-9939,阿部　之彦,阿部　之彦,平25. 2. 1 / 新規 / 令7. 2. 1,循　内　呼　糖尿病内科,診療所 / 現存,,,,,,,,,,,,,,
151.0,0117573,宍戸医院,〒960－0101,福島市瀬上町字幸町８番地,024-553-5010,宍戸　英夫,宍戸　英夫,平25. 5. 1 / 交代 / 令7. 5. 1,内　消　小,診療所 / 現存,,,,,,,,,,,,,,
152.0,0117581,大槻スリープクリニック,〒960－8044,福島市早稲町４番１号Ｓｌｅｅｐ　ｏｎｅビル２階,024-526-0084,医療法人健眠会　理事長　大槻　學,大槻　學,平25. 5. 1 / 移動 / 令7. 5. 1,一般　　      4 / 内　呼内　循環器内科,診療所 / 現存,,,,,,,,,,,,,,
153.0,0117607,福島病理研究所,〒960－8164,福島市八木田字榎内１３－１２,024-597-6770,渡邉　一男,渡邉　一男,平25. 10. 1 / 移動 / 令元. 10. 1,病理,診療所 / 現存,,,,,,,,,,,,,,
154.0,0117615,まつもと脳神経・内科クリニック,〒960－0112,福島市南矢野目字道下３５番地の１０,024-557-1233,医療法人正明会　理事長　松本　正人,松本　正人,平25. 10. 1 / 組織変更 / 令元. 10. 1,脳外　内　外　神内　リハ,診療所 / 現存,,,,,,,,,,,,,,
155.0,0117623,あずま通りクリニック,〒960－8031,福島市栄町１番２８号　松ヶ丘ビル,024-523-4440,医療法人湖山荘　理事長　山本　俊昭,小林　直人,平25. 11. 1 / 移動 / 令元. 11. 1,精　内　心内,診療所 / 現存,,,,,,,,,,,,,,
156.0,0117631,手塚クリニック,〒960－8252,福島市御山字清水尻５１,024-535-0550,手塚　徹,手塚　徹,平25. 12. 1 / 新規 / 令元. 12. 1,外　内　消　こう,診療所 / 現存,,,,,,,,,,,,,,
157.0,0117649,うめつＬＳ内科クリニック,〒960－8114,福島市松浪町２番３１号,024-536-5225,梅津　啓孝,梅津　啓孝,平25. 12. 1 / 移動 / 令元. 12. 1,内　循　糖尿病内科,診療所 / 現存,,,,,,,,,,,,,,
158.0,0117656,さとうクリニック内科・消化器内科,〒960－8163,福島市方木田字中屋敷１番地の１,024-545-6111,医療法人浩秀会　理事長　佐藤　浩明,佐藤　浩明,平26. 1. 1 / 組織変更 / 令2. 1. 1,内　消化器内科,診療所 / 現存,,,,,,,,,,,,,,
159.0,0117664,むらおか内科・糖尿病内科・耳鼻咽喉科クリニック,〒960－1241,福島市松川町字天王原８９,024-567-2244,村岡　亮,村岡　亮,平26. 1. 1 / 交代 / 令2. 1. 1,内　耳い　糖尿病内科　腎臓内科,診療所 / 現存,,,,,,,,,,,,,,
160.0,0117672,医療法人　ピーチパイ　ながさわ整形外科,〒960－0231,福島市飯坂町平野字原東５０番地１,024-543-1102,医療法人　ピーチパイ　理事長　長澤　謙次,長澤　謙次,平26. 4. 1 / 組織変更 / 令2. 4. 1,整外,診療所 / 現存,,,,,,,,,,,,,,
