id,code,name,prefecture,address,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24iid,code.1,name.1,address.1,prefecture.1,tel.1,corporation.1,director.1,established.1,bed_type_and_count.1,facility_type.1,col12.1,col13.1,col14.1,col15.1,col16.1,col17.1,col18.1,col19.1,col20.1,col21.1,col22.1,col23.1,col24
86.0,01-3728-4,山口歯科医院,〒060－0033,札幌市中央区北３条東９丁目４番地２,011-231-0513,山口　勝,山口　勝 / 交代 / 令3. 3. 28,平15. 3. 28,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

87.0,01-3729-2,歯科オムニデンティックスＪＲタワー,〒060－0005,札幌市中央区北５条西２丁目ＪＲタワーオフィスプラザ札幌８Ｆ,011-209-5385,齊藤　成彦,齊藤　成彦 / 新規 / 令3. 5. 1,平15. 5. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

88.0,01-3731-8,柿崎歯科,〒060－0002,札幌市中央区北２条西２丁目１５番地ＳＴＶ北２条ビル１Ｆ,011-222-8955,柿崎　大和,柿崎　大和 / 移動 / 令3. 4. 18,平15. 4. 18,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

89.0,01-3733-4,きだ歯科口腔外科クリニック,〒060－0002,札幌市中央区北２条西１丁目１０番地ピア２・１ビル６Ｆ,011-208-3220,喜田　正孝,喜田　正孝 / 新規 / 令3. 6. 15,平15. 6. 15,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

90.0,01-3739-1,関井歯科,〒064－0810,札幌市中央区南１０条西１丁目１番４０号,011-563-1666,関井　紀晃,関井　紀晃 / 新規 / 令3. 9. 1,平15. 9. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

91.0,01-3740-9,プロフデンタルクリニック,〒060－0061,札幌市中央区南１条西６丁目第２７桂和ビル７Ｆ,011-280-7787,神宮司　仁礼,神宮司　仁礼 / 新規 / 令3. 9. 15,平15. 9. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

92.0,01-3742-5,９条歯科クリニック,〒064－0809,札幌市中央区南９条西９丁目１番３３号,011-511-8784,山田　竜平,山田　竜平 / 組織変更 / 令3. 10. 1,平15. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

93.0,01-3744-1,円山デンタルクリニック,〒064－0821,札幌市中央区北１条西２６丁目４番５号,011-618-8148,玉腰　功吉,玉腰　功吉 / 新規 / 令3. 11. 1,平15. 11. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

94.0,01-3748-2,片岡歯科クリニック,〒064－0919,札幌市中央区南１９条西１２丁目１番１号,011-531-0304,片岡　親男,片岡　親男 / 新規 / 令3. 11. 15,平15. 11. 15,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

95.0,01-3752-4,こばやし歯科,〒064－0912,札幌市中央区南１２条西１２丁目２番３号,011-520-5212,小林　洋一,小林　洋一 / 新規 / 令3. 12. 15,平15. 12. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

96.0,01-3758-1,いいだ歯科クリニック,〒064－0915,札幌市中央区南１５条西１４丁目１－２２マックスバリュ南１５条店２Ｆ,011-520-8282,飯田　一彦,飯田　一彦 / 新規 / 令4. 7. 15,平16. 7. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

97.0,01-3760-7,あべ歯科医院,〒064－0916,札幌市中央区南１６条西１３丁目１－１,011-531-3122,安部　勇二,安部　勇二 / 交代 / 令4. 8. 15,平16. 8. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

98.0,01-3763-1,医療法人社団　ことう矯正歯科,〒060－0063,札幌市中央区南３条西４丁目１６番地１わかつきスクエアー６階,011-210-5113,医療法人社団　ことう矯正歯科,古藤　智 / 移動 / 令4. 8. 16,平16. 8. 16,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

99.0,01-3764-9,アベニュー歯科クリニック,〒060－0042,札幌市中央区大通西１８丁目１番３０号,011-612-6480,関　貴士夫,関　貴士夫 / 新規 / 令4. 10. 1,平16. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

100.0,01-3785-4,高橋歯科医院,〒060－0033,札幌市中央区北３条東８丁目３５０,011-231-2624,高橋　一行,高橋　一行 / 交代 / 令5. 8. 1,平17. 8. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

101.0,01-3786-2,タイム歯科,〒060－0061,札幌市中央区南１条西１０丁目第２タイムビル３階,011-281-0017,林　解平,林　解平 / 交代 / 令5. 8. 1,平17. 8. 1,歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

102.0,01-3788-8,ミルキーデンタルクリニック,〒060－0061,札幌市中央区南１条西７丁目いーなビル２Ｆ,011-219-4618,伊藤　英史,伊藤　英史 / 新規 / 令5. 10. 15,平17. 10. 15,歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

103.0,01-3789-6,こまつ歯科クリニック,〒060－0008,札幌市中央区北８条西２４丁目２－３　日新ビル２Ｆ,011-644-8148,小松　孝雪,小松　孝雪 / 新規 / 令5. 11. 15,平17. 11. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

104.0,01-3796-1,ハタナカ歯科,〒064－0806,札幌市中央区南６条西２４丁目１－２６ハタナカビル１Ｆ,011-563-1184,畑中　めぐみ,畑中　めぐみ / 新規 / 令6. 5. 15,平18. 5. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

105.0,01-3798-7,アヴァンセ矯正歯科表参道,〒064－0821,札幌市中央区北１条西２８丁目１－１０,011-622-4618,由川　将丈,由川　将丈 / 新規 / 令6. 6. 15,平18. 6. 15,矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

106.0,01-3799-5,植物園前デンタルクリニック,〒060－0005,札幌市中央区北５条西９丁目８番地９ダイアパレス植物園前１階,011-272-8148,太田　裕紀,太田　裕紀 / 新規 / 令6. 8. 1,平18. 8. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

107.0,01-3808-4,にし歯科クリニック,〒060－0003,札幌市中央区北３条西４丁目　日本生命札幌ビル３Ｆ,011-231-6661,西　正俊,西　正俊 / 新規 / 令6. 11. 1,平18. 11. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

108.0,01-3813-4,雪野歯科診療所,〒060－0004,札幌市中央区北４条西４丁目　加森ビル３階,011-221-5990,松原　敏夫,松原　敏夫 / 交代 / 令7. 1. 1,平19. 1. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

109.0,01-3815-9,松田デンタルクリニック,〒064－0811,札幌市中央区南１１条西１３丁目１番８号グランルミネ山鼻１Ｆ,011-552-3338,医療法人社団　松栄会,松田　博親 / 組織変更 / 令7. 4. 1,平19. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

110.0,01-3816-7,医療法人社団　デンタルクリニック大通り,〒060－0042,札幌市中央区大通西１０丁目４番地　南大通ビル２階,011-251-7676,医療法人社団　デンタルクリニック大通り,吉田　建志 / 組織変更 / 令7. 4. 1,平19. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

111.0,01-3818-3,医療法人社団さくら会　ハロー小児歯科・歯科口腔外科,〒064－0804,札幌市中央区南４条西１１丁目１２９３番１３号サニー南四条マンション１階,011-518-8686,医療法人社団　さくら会,田邉　清史 / 新規 / 令7. 5. 1,平19. 5. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

112.0,01-3821-7,藤木デンタルクリニック,〒060－0061,札幌市中央区南１条西１１丁目１番３１２ＮＪＫＳＡＰＰＯＲＯビル１Ｆ・２Ｆ,011-221-6679,藤木　英生,藤木　英生 / 新規 / 令元. 9. 1,平19. 9. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

113.0,01-3823-3,円山北２条歯科,〒064－0822,札幌市中央区北２条西２４丁目２番１５－１０３号,011-826-6047,伊部　敬介,伊部　敬介 / 新規 / 令2. 1. 15,平20. 1. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

114.0,01-3825-8,医療法人社団アスクトース　近藤歯科診療所,〒060－0051,札幌市中央区南１条東２丁目１１－４南１条タカハタビル６Ｆ,011-221-4264,医療法人社団アスクトース,近藤　誉一郎 / 組織変更 / 令2. 4. 1,平20. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

115.0,01-3827-4,北１条ポプラ歯科クリニック,〒060－0001,札幌市中央区北１条西３丁目３－３３　ＲｅｅＰＲＯビル２階,011-210-8535,井上　一彦,井上　一彦 / 交代 / 令2. 4. 1,平20. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

116.0,01-3836-5,医療法人社団　宇治矯正歯科クリニック,〒060－0062,札幌市中央区南２条西３丁目１１番地１エルセントロ札幌６階,011-210-4187,医療法人社団　宇治矯正歯科クリニック,半田　麻子 / 移動 / 令2. 8. 1,平20. 8. 1,矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

117.0,01-3837-3,村田歯科クリニック,〒064－0811,札幌市中央区南１１条西１５丁目２－５,011-522-1230,村田　康弘,村田　康弘 / 新規 / 令2. 9. 1,平20. 9. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

118.0,01-3838-1,裏参道歯科,〒064－0802,札幌市中央区南２条西２２丁目１－２８,011-303-8000,米倉　康之,米倉　康之 / 新規 / 令2. 10. 1,平20. 10. 1,歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

119.0,01-3845-6,キダ歯科,〒064－0820,札幌市中央区大通西２５丁目１番２号ハートランド円山ビル２階,011-614-6563,紀田　樹介,紀田　樹介 / 移動 / 令2. 12. 14,平20. 12. 14,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

120.0,01-3849-8,さくらさくデンタルクリニック,〒064－0801,札幌市中央区南１条西２７丁目１番１号マルヤマクラス３Ｆ,011-643-3939,河野　峰,河野　峰 / 新規 / 令3. 4. 1,平21. 4. 1,歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

121.0,01-3858-9,医療法人社団慈昂会　なえぼ駅前歯科,〒060－0033,札幌市中央区北３条東１３丁目９９番６ステーションプラザ３Ｆ,011-219-5577,医療法人社団慈昂会,大村　修一 / 新規 / 令3. 10. 1,平21. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

122.0,01-3864-7,いわきり歯科,〒060－0005,札幌市中央区北５条西１４丁目１の６,011-271-5941,岩切　信憲,岩切　信憲 / 交代 / 令4. 4. 1,平22. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

123.0,01-3866-2,北２条歯科クリニック,〒060－0002,札幌市中央区北２条西２丁目３２,011-206-3600,医療法人社団Ｋ２,二俣　隆夫 / 組織変更 / 令4. 5. 1,平22. 5. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

124.0,01-3867-0,レディデンタルクリニック　札幌,〒060－0042,札幌市中央区大通西３丁目１１　せんばビル６Ｆ,011-252-6480,佐藤　聖子,佐藤　聖子 / 新規 / 令4. 6. 1,平22. 6. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

125.0,01-3872-0,マリオン歯科,〒060－0042,札幌市中央区大通西４丁目６番８号住友成泉札幌大通ビル２階,011-219-8241,医療法人社団　マリオン,乾　友典 / 組織変更 / 令4. 11. 1,平22. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

126.0,01-3873-8,医療法人仁友会　日之出歯科診療所,〒060－0061,札幌市中央区南１条西４丁目１３番地日之出ビル３階４階,011-231-2309,医療法人仁友会,森　憲弥 / 移動 / 令4. 11. 1,平22. 11. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

127.0,01-3874-6,ポピー歯科クリニック,〒064－0924,札幌市中央区南２４条西１１丁目１番１号,011-562-4618,医療法人社団　ポピー歯科クリニック,田野　公久 / 組織変更 / 令4. 10. 1,平22. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

128.0,01-3875-3,インプラントオフィス　おもと総合歯科医院,〒060－0005,札幌市中央区北５条西１９丁目２６番３ハイム浅野２Ｆ,011-641-4566,医療法人社団弘英アライアンス,青木　英兒 / 組織変更 / 令4. 12. 1,平22. 12. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

129.0,01-3878-7,品川デンタルクリニック,〒064－0921,札幌市中央区南２１条西８丁目２番２３号,011-530-3333,品川　晴文,品川　晴文 / 新規 / 令5. 3. 1,平23. 3. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

130.0,01-3880-3,皓歯会　豊水歯科,〒064－0807,札幌市中央区南７条西２丁目１番８号リバーサイドマンション１階,011-511-0121,井谷　秀朗,井谷　秀朗 / 交代 / 令5. 4. 1,平23. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

131.0,01-3881-1,医療法人社団　好心会　南６条歯科,〒064－0806,札幌市中央区南６条西１４丁目１－２２マイルームセンタービル２Ｆ,011-533-4300,医療法人社団　好心会,澤野　淳司 / 組織変更 / 平23. 4. 1,平23. 4. 1,歯　小歯 / 休止,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

132.0,01-3885-2,ちかま歯科クリニック,〒060－0042,札幌市中央区大通西５丁目２番地２橋本ビルディング４Ｆ,011-200-1188,近間　恭子,近間　恭子 / 新規 / 令5. 6. 1,平23. 6. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

133.0,01-3886-0,医療法人社団　千仁会　インプラントオフィス大通,〒060－0001,札幌市中央区北１条西４丁目１番地１三甲大通公園ビル２階,011-271-6551,医療法人社団　千仁会,高　和平 / 新規 / 令5. 7. 1,平23. 7. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

134.0,01-3889-4,緑丘歯科,〒064－0810,札幌市中央区南１０条西２２丁目２番５号,011-520-4618,伊藤　大亮,伊藤　大亮 / 新規 / 令5. 10. 1,平23. 10. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

135.0,01-3892-8,大通りルル歯科・口腔外科クリニック,〒060－0062,札幌市中央区南２条西１丁目５　丸大ビル６Ｆ,011-261-7722,馬渕　亜希子,馬渕　亜希子 / 交代 / 令6. 1. 1,平24. 1. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

136.0,01-3893-6,まるやまファミリー歯科,〒060－0001,札幌市中央区北１条西１９丁目１ー７円山表参道小川ビル１階,011-644-6480,小川　拡成,小川　拡成 / 新規 / 令6. 4. 15,平24. 4. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

137.0,01-3894-4,医療法人社団　慧風会　福井歯科クリニック,〒060－0042,札幌市中央区大通西５丁目１１番地１中央日土地札幌大通ビル,011-210-0101,医療法人社団　慧風会,福井　淳 / 新規 / 令6. 4. 1,平24. 4. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

138.0,01-3895-1,風の杜歯科,〒060－0001,札幌市中央区北１条西７丁目３　おおわだビル２階,011-281-1182,医療法人社団風の杜会,飯沼　英人 / 組織変更 / 令6. 4. 1,平24. 4. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

139.0,01-3898-5,青木歯科医院,〒060－0042,札幌市中央区大通西１７丁目１番地青木ビル２階,011-611-1832,青木　康浩,青木　康浩 / 交代 / 令6. 4. 1,平24. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

140.0,01-3900-9,医療法人社団　土井歯科,〒060－0009,札幌市中央区北９条西１５丁目２８番１９６札幌ＩＴフロントビル１Ｆ,011-640-1182,医療法人社団　土井歯科,土井　政人 / 組織変更 / 令6. 6. 1,平24. 6. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

141.0,01-3901-7,林靖之歯科診療室,〒064－0954,札幌市中央区宮の森４条７丁目３番１５号,011-613-2030,林　靖之,林　靖之 / 新規 / 令6. 10. 1,平24. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

142.0,01-3903-3,札幌駅前歯科円山クリニック,〒064－0824,札幌市中央区北４条西２４丁目１番１１号アンビシャスビル２階,011-642-8000,医療法人社団Ｗ．Ｄ．Ｍ．,舩越　憲 / 交代 / 令6. 10. 1,平24. 10. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

143.0,01-3904-1,坂本歯科医院,〒060－0061,札幌市中央区南１条西３丁目２番地大丸藤井セントラルビル６Ｆ,011-231-0076,坂本　勝昭,坂本　勝昭 / 移動 / 令6. 9. 24,平24. 9. 24,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

144.0,01-3905-8,医療法人　フランス歯科診療所,〒060－0004,札幌市中央区北４条西２丁目１番地１８邦洋札幌Ｎ４・２ビル４階,011-251-6022,医療法人　フランス歯科,佐々木　ミツシエル英介 / 新規 / 令6. 12. 1,平24. 12. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

145.0,01-3911-6,創成川公園総合歯科,〒060－0041,札幌市中央区大通東１丁目３番地中央バス札幌ターミナル　２階,011-223-8222,医療法人社団　典心会,藤田　雄己 / 新規 / 令7. 4. 1,平25. 4. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

146.0,01-3912-4,医療法人社団白歯会　スマイルデンタルクリニック円山,〒064－0820,札幌市中央区大通西２４丁目１番１号リラハイツ円山公園１階,011-615-2525,医療法人社団　白歯会,齊藤　壮介 / 新規 / 令7. 4. 1,平25. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

147.0,01-3913-2,南１２条千葉歯科クリニック,〒064－0912,札幌市中央区南１２条西８丁目３番３０号パークシティハウス１Ｆ,011-552-3939,医療法人社団　豊翔会,巣山　逹 / 交代 / 令7. 4. 1,平25. 4. 1,歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

148.0,01-3914-0,千葉歯科クリニック,〒064－0808,札幌市中央区南８条西９丁目７５６ー３,011-520-1238,医療法人社団　豊翔会,須田　善行 / 組織変更 / 令7. 4. 1,平25. 4. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

149.0,01-3916-5,医療法人社団惜福会　ＦＣ２４　ＤＥＮＴＡＬ　ＳＴＯＲＥ,〒060－0032,札幌市中央区北２条東４丁目サッポロファクトリー２条館４Ｆ,011-200-7111,医療法人社団　惜福会,舘山　良樹 / 移動 / 令7. 4. 8,平25. 4. 8,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

150.0,01-3918-1,池田歯科クリニック,〒060－0001,札幌市中央区北１条西３丁目札幌中央ビル９階,011-241-4180,医療法人社団　池田歯科クリニック,池田　雅彦 / 組織変更 / 令7. 5. 1,平25. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

151.0,01-3919-9,西２８デンタルクリニック,〒064－0825,札幌市中央区北５条西２８丁目第３福長ビル２Ｆ,011-611-1080,菅原　哲夫,菅原　哲夫 / 新規 / 令7. 5. 1,平25. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

152.0,01-3921-5,北円山クリエイト歯科,〒060－0009,札幌市中央区北９条西２４丁目１－１,011-633-8080,石原　広,石原　広 / 新規 / 令7. 6. 1,平25. 6. 1,歯　歯外　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

153.0,01-3922-3,南２条千葉歯科クリニック,〒060－0062,札幌市中央区南２条西１０丁目７番地１,011-251-3038,医療法人社団　豊翔会,千葉　豊和 / 新規 / 令元. 7. 1,平25. 7. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

154.0,01-3923-1,行啓通り歯科クリニック,〒064－0914,札幌市中央区南１４条西８丁目５－３２クリオ行啓通伍番館　１階,011-522-0700,村上　勇人,村上　勇人 / 新規 / 令元. 8. 1,平25. 8. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

155.0,01-3924-9,朝田歯科医院,〒060－0061,札幌市中央区南１条西２丁目南一条Ｋビル　４Ｆ,011-241-6543,朝田　尚衡,朝田　尚衡 / 交代 / 令元. 7. 1,平25. 7. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
