id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
389.0,14 / 八歯6,3006.0,6.0,山口歯科医院,〒028－7111,八幡平市大更第３５地割６３番地４４,0195-75-1166 / 組織変更 / 令4. 12. 1,医療法人貴成会　理事長　山口　一成,山口　一成 / 現存,平10. 12. 1,歯　小歯　歯外　矯歯,診療所,,,,,,,,,,,,,,

390.0,14 / 八歯9,3009.0,0.0,小原歯科医院,〒028－7535,八幡平市清水９０番地２,0195-72-2464 / 新規 / 令4. 5. 1,小原　幸雄,小原　幸雄 / 現存,昭61. 5. 1,歯,診療所,,,,,,,,,,,,,,

391.0,14 / 八歯10,3010.0,8.0,アオキ歯科医院,〒028－7534,八幡平市荒屋新町１０９番地,0195-72-3372 / 新規 / 令6. 10. 3,青木　修治,青木　修治 / 現存,平6. 10. 3,歯,診療所,,,,,,,,,,,,,,

392.0,14 / 八歯13,3013.0,2.0,佐藤歯科医院,〒028－7111,八幡平市大更２２地割１６２番地,0195-76-2154 / 交代 / 令元. 8. 21,佐藤　史尚,佐藤　史尚 / 現存,平19. 8. 21,歯　矯歯　小歯　歯外,診療所,,,,,,,,,,,,,,

393.0,14 / 八歯14,3014.0,0.0,たかしま歯科医院,〒028－7111,八幡平市大更第１８地割８８番地９６,0195-76-4182 / 移動 / 令3. 6. 6,髙嶋　勉,高嶋　勉 / 現存,平27. 6. 6,歯　小歯,診療所,,,,,,,,,,,,,,

394.0,15 / 奥歯6,3006.0,3.0,小野田歯科医院,〒023－0053,奥州市水沢大手町五丁目５０番地,0197-23-2246 / 新規 / 令4. 3. 20,小野田　睦夫,小野田　睦夫 / 現存,昭49. 3. 20,歯,診療所,,,,,,,,,,,,,,

395.0,15 / 奥歯8,3008.0,9.0,三浦歯科医院,〒023－0041,奥州市水沢秋葉町１４０番地,0197-24-9229 / 新規 / 令5. 2. 1,三浦　滋,三浦　滋 / 現存,昭50. 2. 1,歯　矯歯　小歯　歯外,診療所,,,,,,,,,,,,,,

396.0,15 / 奥歯9,3009.0,7.0,佐藤歯科医院,〒023－0045,奥州市水沢字大町１７１番地,0197-23-2633 / 新規 / 令6. 2. 1,佐藤　正俊,佐藤　正俊 / 現存,昭51. 2. 1,歯　小歯,診療所,,,,,,,,,,,,,,

397.0,15 / 奥歯11,3011.0,3.0,大松沢歯科医院,〒023－0802,奥州市水沢大畑小路５番地２,0197-25-5711 / 新規 / 令4. 8. 1,大松沢　信之,大松沢　信之 / 現存,昭52. 8. 1,歯,診療所,,,,,,,,,,,,,,

398.0,15 / 奥歯16,3016.0,2.0,森岡歯科診療所,〒023－0829,奥州市水沢花園町一丁目２番１１号,0197-23-6480 / 新規 / 令3. 12. 18,森岡　範之,森岡　範之 / 現存,昭60. 12. 18,歯　矯歯,診療所,,,,,,,,,,,,,,

399.0,15 / 奥歯17,3017.0,0.0,小野歯科医院,〒023－0806,奥州市水沢日高西６５番地１,0197-25-7890 / 新規 / 令4. 6. 25,小野　章宏,小野　章宏 / 現存,昭61. 6. 25,歯　小歯,診療所,,,,,,,,,,,,,,

400.0,15 / 奥歯20,3020.0,4.0,こだま歯科クリニック,〒023－0103,奥州市水沢羽田町駅南一丁目１３８番地２,0197-23-4181 / 新規 / 令5. 9. 1,古玉　芳豊,古玉　芳豊 / 現存,昭62. 6. 1,歯,診療所,,,,,,,,,,,,,,

401.0,15 / 奥歯23,3023.0,8.0,ときわ歯科医院,〒023－0828,奥州市水沢東大通り二丁目１番４号,0197-25-8148 / 新規 / 令5. 11. 14,佐藤　仁哉,佐藤　仁哉 / 現存,平2. 11. 14,歯,診療所,,,,,,,,,,,,,,

402.0,15 / 奥歯30,3030.0,3.0,白石歯科医院,〒023－0825,奥州市水沢台町６番２４号,0197-51-1622 / 新規 / 令6. 10. 11,白石　明,白石　明 / 現存,平9. 10. 11,歯　小歯　矯歯,診療所,,,,,,,,,,,,,,

403.0,15 / 奥歯31,3031.0,1.0,日高歯科医院,〒023－0056,奥州市水沢字久田２２番地１５,0197-22-5330 / 新規 / 令4. 1. 19,三浦　隆司,三浦　隆司 / 現存,平10. 1. 19,歯　小歯,診療所,,,,,,,,,,,,,,

404.0,15 / 奥歯32,3032.0,9.0,神尾歯科クリニック,〒023－0833,奥州市水沢上姉体二丁目５番地１,0197-28-1182 / 新規 / 令4. 4. 25,神尾　雅彦,神尾　雅彦 / 現存,平10. 4. 25,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

405.0,15 / 奥歯35,3035.0,2.0,箱崎歯科医院,〒023－0807,奥州市水沢字新小路１０番地,0197-23-4070 / 移動 / 令6. 11. 1,箱崎　浩介,箱崎　浩介 / 現存,平12. 11. 1,歯　小歯,診療所,,,,,,,,,,,,,,

406.0,15 / 奥歯36,3036.0,0.0,北大通歯科医院,〒023－0031,奥州市水沢北丑沢２７番地２,0197-51-9293 / 新規 / 令元. 8. 7,佐々木　武治,佐々木　武治 / 現存,平13. 8. 7,歯　小歯,診療所,,,,,,,,,,,,,,

407.0,15 / 奥歯37,3037.0,8.0,さくらかわ歯科診療所,〒023－0003,奥州市水沢佐倉河字東高山２１１番地,0197-51-9030 / 新規 / 令2. 8. 2,添野　一樹,添野　一樹 / 現存,平14. 8. 2,歯,診療所,,,,,,,,,,,,,,

408.0,15 / 奥歯38,3038.0,6.0,大手町歯科医院,〒023－0053,奥州市水沢大手町五丁目１番地,0197-51-8820 / 新規 / 令4. 10. 14,高橋　元,高橋　元 / 現存,平16. 10. 14,歯　小歯,診療所,,,,,,,,,,,,,,

409.0,15 / 奥歯42,3042.0,8.0,アヤノ歯科医院,〒023－1111,奥州市江刺大通り５番２６号,0197-35-2820 / 交代 / 令3. 12. 1,綾野　輝也,綾野　輝也 / 現存,昭63. 12. 1,歯,診療所,,,,,,,,,,,,,,

410.0,15 / 奥歯44,3044.0,4.0,佐々木歯科医院,〒023－1103,奥州市江刺西大通り９番１４号,0197-31-1313 / 新規 / 令4. 10. 2,佐々木　一慶,佐々木　一慶 / 現存,平10. 10. 2,歯,診療所,,,,,,,,,,,,,,

411.0,15 / 奥歯45,3045.0,1.0,すずき歯科クリニック,〒023－1104,奥州市江刺豊田町二丁目５番１９号,0197-31-1811 / 新規 / 令7. 4. 9,鈴木　和彦,鈴木　和彦 / 現存,平13. 4. 9,歯　小歯,診療所,,,,,,,,,,,,,,

412.0,15 / 奥歯46,3046.0,9.0,はたけやま歯科,〒023－1104,奥州市江刺豊田町三丁目１番２６号,0197-35-8811 / 新規 / 令5. 9. 1,畠山　英規,畠山　英規 / 現存,平17. 5. 24,歯,診療所,,,,,,,,,,,,,,

413.0,15 / 奥歯48,3048.0,5.0,津田歯科医院,〒029－4207,奥州市前沢字三日町新裏１３１番地,0197-56-6480 / 新規 / 令6. 7. 1,津田　京子,津田　京子 / 現存,昭60. 7. 1,歯,診療所,,,,,,,,,,,,,,

414.0,15 / 奥歯49,3049.0,3.0,たかはし歯科医院,〒029－4207,奥州市前沢平小路２８番地９,0197-56-3333 / 新規 / 令5. 9. 1,高橋　晃彦,高橋　晃彦 / 現存,平2. 5. 14,歯　小歯,診療所,,,,,,,,,,,,,,

415.0,15 / 奥歯50,3050.0,1.0,大石歯科医院,〒029－4207,奥州市前沢字三日町６０番地２,0197-41-3711 / 新規 / 令2. 10. 1,大石　治,大石　治 / 現存,平14. 10. 1,歯　小歯,診療所,,,,,,,,,,,,,,

416.0,15 / 奥歯51,3051.0,9.0,ちだ歯科,〒029－4211,奥州市前沢駅東三丁目１番地７,0197-41-3322 / 組織変更 / 令5. 9. 1,医療法人ちだ歯科　理事長　千田　太山,千田　太山 / 現存,平17. 4. 1,歯　矯歯,診療所,,,,,,,,,,,,,,

417.0,15 / 奥歯52,3052.0,7.0,さくらば歯科医院,〒023－0402,奥州市胆沢小山字峠１１７番地１,0197-47-2033 / 新規 / 令6. 11. 1,櫻庭　寿,櫻庭　寿 / 現存,平6. 11. 1,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

418.0,15 / 奥歯54,3054.0,3.0,あべ歯科医院,〒023－0402,奥州市胆沢小山字尼沼３８番地１８,0197-22-8522 / 新規 / 令6. 10. 1,安部　道,安部　道 / 現存,平9. 10. 1,歯　小歯,診療所,,,,,,,,,,,,,,

419.0,15 / 奥歯55,3055.0,0.0,奥州市国民健康保険衣川歯科診療所,〒029－4332,奥州市衣川古戸５２番地,0197-52-3062 / 移動 / 令4. 11. 1,奥州市長　倉成　淳,佐々木　健 / 現存,平10. 11. 1,歯　小歯,診療所,,,,,,,,,,,,,,

420.0,15 / 奥歯56,3056.0,8.0,いとう矯正歯科クリニック,〒023－0865,奥州市水沢字桜屋敷７０１番地,0197-51-7775 / 新規 / 令6. 3. 25,伊東　利晃,伊東　利晃 / 現存,平18. 3. 25,矯歯　小歯,診療所,,,,,,,,,,,,,,

421.0,15 / 奥歯57,3057.0,6.0,ちば歯科医院,〒023－0865,奥州市水沢字桜屋敷４２０番地,0197-51-1300 / 組織変更 / 令7. 3. 1,医療法人百成会　理事長　千葉　雅之,千葉　雅之 / 現存,平19. 3. 1,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

422.0,15 / 奥歯58,3058.0,4.0,まえだ歯科クリニック,〒023－1104,奥州市江刺豊田町一丁目１３番１号,0197-36-9100 / 新規 / 令元. 9. 4,前田　誠一郎,前田　誠一郎 / 現存,平19. 9. 4,歯　小歯,診療所,,,,,,,,,,,,,,

423.0,15 / 奥歯59,3059.0,2.0,中村歯科クリニック,〒023－0851,奥州市水沢南町６番３号,0197-22-2365 / 移動 / 令元. 11. 1,佐藤　信春,佐藤　信春 / 現存,平19. 11. 1,歯,診療所,,,,,,,,,,,,,,

424.0,15 / 奥歯61,3061.0,8.0,なつた歯科医院,〒023－0401,奥州市胆沢南都田字宇南田１６４番地１,0197-46-4710 / 新規 / 令5. 10. 1,鶴田　摂,鶴田　摂 / 現存,平23. 10. 1,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

425.0,15 / 奥歯62,3062.0,6.0,高野歯科クリニック,〒023－0804,奥州市水沢谷地明円３７番地７,0197-23-2488 / 交代 / 令6. 4. 2,高野　玄,高野　玄 / 現存,平24. 4. 2,歯　小歯,診療所,,,,,,,,,,,,,,

426.0,15 / 奥歯64,3064.0,2.0,あらきだ歯科クリニック,〒023－0813,奥州市水沢中町２３番９３号,0197-47-3323 / 新規 / 令6. 11. 13,荒木田　安弘,荒木田　安弘 / 現存,平24. 11. 13,歯　小歯,診療所,,,,,,,,,,,,,,

427.0,15 / 奥歯65,3065.0,9.0,油井歯科医院,〒023－0814,奥州市水沢袋町２番２１号,0197-25-7422 / 移動 / 令7. 1. 4,油井　孝雄,油井　孝雄 / 現存,平25. 1. 4,歯,診療所,,,,,,,,,,,,,,

428.0,15 / 奥歯66,3066.0,7.0,石川歯科医院,〒023－0802,奥州市水沢字大畑小路１２番地イ号,0197-47-3477 / 新規 / 令7. 1. 8,石川　潤一,石川　潤一 / 現存,平25. 1. 8,歯,診療所,,,,,,,,,,,,,,

429.0,15 / 奥歯67,3067.0,5.0,村上歯科医院,〒023－0044,奥州市水沢字三本木７番,0197-23-5770 / 移動 / 令7. 3. 1,村上　直美,村上　直美 / 現存,平25. 3. 1,歯,診療所,,,,,,,,,,,,,,

430.0,15 / 奥歯68,3068.0,3.0,たかさき歯科,〒029－4208,奥州市前沢字竹沢１８８番１,0197-47-4182 / 新規 / 令元. 11. 29,髙﨑　健治,髙﨑　健治 / 現存,平25. 11. 29,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

431.0,15 / 奥歯70,3070.0,9.0,なかじま歯科クリニック,〒023－0025,奥州市水沢高網２５,0197-51-7797 / 組織変更 / 令3. 3. 1,医療法人なかじま歯科クリニック　理事長　中島　浩,中島　浩 / 現存,平27. 3. 1,歯　歯外,診療所,,,,,,,,,,,,,,

432.0,15 / 奥歯71,3071.0,7.0,じゅん歯科クリニック,〒023－0872,奥州市水沢字桜屋敷西２０２番地１,0197-51-2118 / 新規 / 令3. 9. 1,熊谷　順也,熊谷　順也 / 現存,平27. 9. 1,歯　小歯　矯歯　歯外,診療所,,,,,,,,,,,,,,

433.0,15 / 奥歯72,3072.0,5.0,ほうざわ歯科,〒023－0003,奥州市水沢佐倉河字羽黒田２番地５,0197-25-3272 / 組織変更 / 令4. 3. 1,医療法人　カズデンタルオフィス　理事長　朴沢　一成,朴沢　一成 / 現存,平28. 3. 1,歯　矯歯,診療所,,,,,,,,,,,,,,

434.0,15 / 奥歯73,3073.0,3.0,中田町歯科医院,〒023－0826,奥州市水沢中田町３番２９号,0197-23-3415 / 組織変更 / 令4. 10. 1,医療法人　康和会　理事長　朴澤　弘康,朴澤　弘康 / 現存,平28. 10. 1,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

435.0,15 / 奥歯075,3075.0,8.0,おぐま歯科医院,〒023－1112,奥州市江刺南大通り６番２７号,0197-35-4184 / 組織変更 / 令7. 4. 1,医療法人社団ＨＭＡ　理事長　小熊　秀佳,小熊　秀佳 / 現存,平31. 4. 1,歯,診療所,,,,,,,,,,,,,,

436.0,15 / 奥歯076,3076.0,6.0,フォレスト歯科クリニック,〒023－0829,奥州市水沢花園町１丁目２番１６号,0197-34-3536 / 新規 / 令3. 4. 1,森岡　彬,森岡　彬 / 現存,令3. 4. 1,歯　矯歯,診療所,,,,,,,,,,,,,,

437.0,15 / 奥歯077,3077.0,4.0,吉田歯科クリニック,〒023－1103,奥州市江刺西大通り４番１３号,0197-35-1182 / 交代 / 令3. 11. 1,吉田　智哉,吉田　智哉 / 現存,令3. 11. 1,歯,診療所,,,,,,,,,,,,,,

438.0,15 / 奥歯078,3078.0,2.0,ハルデンタルクリニック,〒023－0806,奥州市水沢字日高西６０番地１,0197-34-2180 / 新規 / 令5. 6. 20,武田　春輔,武田　春輔 / 現存,令5. 6. 20,歯　歯外　矯歯　小歯,診療所,,,,,,,,,,,,,,

439.0,15 / 奥歯079,3079.0,0.0,ささき歯科医院,〒023－0042,奥州市水沢柳町７番地,0197-24-5418 / 交代 / 令6. 4. 1,佐々木　俊,佐々木　俊 / 現存,令6. 4. 1,歯　小歯　矯歯,診療所,,,,,,,,,,,,,,

440.0,15 / 奥歯080,3080.0,8.0,八重樫歯科医院,〒023－0814,奥州市水沢袋町１番２９号,0197-23-5226 / 交代 / 令6. 4. 16,八重樫　史子,八重樫　史子 / 現存,令6. 4. 16,歯,診療所,,,,,,,,,,,,,,

441.0,15 / 奥歯081,3081.0,6.0,関根歯科医院,〒023－1103,奥州市江刺西大通り３番９号,0197-35-6161 / 移動 / 令6. 5. 15,関根　貴仁,関根　貴仁 / 現存,令6. 5. 15,歯,診療所,,,,,,,,,,,,,,

442.0,16 / 滝歯2,3002.0,0.0,八幡歯科医院,〒020－0668,滝沢市鵜飼狐洞１番地８９,019-687-3462 / 新規 / 令6. 4. 1,杉山　ちか子,杉山　ちか子 / 現存,昭57. 4. 1,歯　小歯,診療所,,,,,,,,,,,,,,

443.0,16 / 滝歯4,3004.0,6.0,三浦歯科医院,〒020－0611,滝沢市巣子１１８８番地４１,019-688-2084 / 新規 / 令5. 12. 1,三浦　幹也,三浦　幹也 / 現存,昭59. 12. 1,歯,診療所,,,,,,,,,,,,,,

444.0,16 / 滝歯5,3005.0,3.0,南舘歯科・小児歯科医院,〒020－0638,滝沢市土沢３０８番地１,019-684-5525 / 新規 / 令6. 7. 20,南舘　祐二,南舘　祐二 / 現存,昭60. 7. 20,歯　小歯,診療所,,,,,,,,,,,,,,

445.0,16 / 滝歯7,3007.0,9.0,ひらの歯科医院,〒020－0633,滝沢市穴口５７番地４７,019-641-8282 / 新規 / 令4. 7. 20,平野　隆,平野　隆 / 現存,平元. 7. 20,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

446.0,16 / 滝歯8,3008.0,7.0,たきざわ駅前歯科医院,〒020－0621,滝沢市大崎２６１番地１０,019-688-5580 / 新規 / 令4. 10. 2,南部　淑文,南部　淑文 / 現存,平元. 10. 2,歯　矯歯　小歯　歯外,診療所,,,,,,,,,,,,,,

447.0,16 / 滝歯9,3009.0,5.0,たかせ歯科医院,〒020－0633,滝沢市穴口１８３番４号,019-646-1900 / 新規 / 令5. 9. 1,高瀨　眞二,高瀨　眞二 / 現存,平5. 4. 26,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

448.0,16 / 滝歯10,3010.0,3.0,笹嶋歯科医院,〒020－0675,滝沢市鵜飼滝向３番地１,019-687-5338 / 新規 / 令5. 9. 1,笹嶋　泉,笹嶋　泉 / 現存,平5. 8. 25,歯,診療所,,,,,,,,,,,,,,

449.0,16 / 滝歯11,3011.0,1.0,巣子歯科クリニック,〒020－0611,滝沢市巣子１５２３番地１,019-688-8855 / 新規 / 令4. 11. 1,攝待　友宏,攝待　友宏 / 現存,平7. 11. 1,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

450.0,16 / 滝歯12,3012.0,9.0,のざわ歯科医院,〒020－0622,滝沢市野沢６２番地１００３,019-688-7781 / 新規 / 令5. 9. 1,五木田　敏雅,五木田　敏雅 / 現存,平11. 5. 18,歯,診療所,,,,,,,,,,,,,,

451.0,16 / 滝歯13,3013.0,7.0,小岩井駅前歯科,〒020－0757,滝沢市大釜風林６１番地９７,019-691-9030 / 新規 / 令5. 12. 14,佐々木　隆人,佐々木　隆人 / 現存,平11. 12. 14,歯　小歯,診療所,,,,,,,,,,,,,,

452.0,16 / 滝歯14,3014.0,5.0,福士歯科医院,〒020－0633,滝沢市穴口３１４番地６,019-647-0418 / 移動 / 令6. 6. 12,福士　宏也,福士　宏也 / 現存,平12. 6. 12,歯　矯歯　小歯　歯外,診療所,,,,,,,,,,,,,,

453.0,16 / 滝歯16,3016.0,0.0,やまのかみ歯科医院,〒020－0654,滝沢市中鵜飼７９番地５,019-687-4778 / 新規 / 令7. 5. 7,高橋　一章,高橋　一章 / 現存,平13. 5. 7,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

454.0,16 / 滝歯17,3017.0,8.0,たかだ歯科クリニック,〒020－0627,滝沢市狼久保６８９番地６,019-694-1110 / 新規 / 令6. 3. 9,髙田　昌樹,髙田　昌樹 / 現存,平18. 3. 9,歯　小歯,診療所,,,,,,,,,,,,,,

455.0,16 / 滝歯18,3018.0,6.0,ゆとりが丘きくち歯科,〒020－0638,滝沢市土沢４７６番地３,019-687-5060 / 新規 / 令6. 5. 12,菊池　隆,菊池　隆 / 現存,平18. 5. 12,歯　小歯,診療所,,,,,,,,,,,,,,

456.0,16 / 滝歯19,3019.0,4.0,すこやか歯科こども歯科医院,〒020－0664,滝沢市鵜飼笹森７２番地２４,019-613-8841 / 新規 / 令6. 6. 27,駿河　由利子,駿河　由利子 / 現存,平18. 6. 27,小歯　歯,診療所,,,,,,,,,,,,,,

457.0,16 / 滝歯20,3020.0,2.0,ささき歯科クリニック,〒020－0668,滝沢市鵜飼狐洞１番地４５７,019-687-1110 / 新規 / 令元. 8. 6,佐々木　直光,佐々木　直光 / 現存,平19. 8. 6,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

458.0,16 / 滝歯21,3021.0,0.0,小豆嶋歯科クリニック,〒020－0603,滝沢市留が森３６２番地５,019-694-1155 / 新規 / 令6. 5. 7,小豆嶋　章,小豆嶋　章 / 現存,平24. 5. 7,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

459.0,16 / 滝歯23,3023.0,6.0,こだま歯科医院,〒020－0634,滝沢市室小路６６３番地１５,019-699-2710 / 新規 / 令7. 1. 4,金村　清孝,金村　清孝 / 現存,平31. 1. 4,歯　小歯,診療所,,,,,,,,,,,,,,

460.0,16 / 滝歯024,3024.0,4.0,牧野林デンタルクリニック,〒020－0632,滝沢市牧野林８２４番地１８,019-601-4182 / 新規 / 令4. 4. 25,岡田　伸男,岡田　伸男 / 現存,令4. 4. 25,歯,診療所,,,,,,,,,,,,,,

461.0,21 / 岩歯24,3024.0,4.0,沼田歯科クリニック,〒020－0554,岩手郡雫石町町裏８８番地,019-692-5322 / 新規 / 令6. 4. 1,沼田　與志晴,沼田　與志晴 / 現存,昭57. 4. 1,歯,診療所,,,,,,,,,,,,,,

462.0,21 / 岩歯48,3048.0,3.0,宮田歯科医院,〒028－4301,岩手郡岩手町大字沼宮内第７地割１８番地２,0195-62-2433 / 交代 / 令6. 4. 1,宮田　左京,宮田　京平 / 現存,平3. 4. 1,歯　小歯,診療所,,,,,,,,,,,,,,

463.0,21 / 岩歯49,3049.0,1.0,長沢歯科医院,〒028－4303,岩手郡岩手町大字江刈内第１１地割１３番地,0195-62-4348 / 新規 / 令4. 10. 7,長澤　伸郎,長澤　伸郎 / 現存,平4. 10. 7,歯,診療所,,,,,,,,,,,,,,

464.0,21 / 岩歯50,3050.0,9.0,コアラ歯科,〒028－5402,岩手郡葛巻町葛巻第１５地割鏡沢３４番地１,0195-66-4200 / 新規 / 令5. 9. 1,楢山　義浩,楢山　義浩 / 現存,平5. 4. 1,歯　小歯,診療所,,,,,,,,,,,,,,

465.0,21 / 岩歯53,3053.0,3.0,沼宮内歯科医院,〒028－4303,岩手郡岩手町大字江刈内第１０地割５３番地,0195-62-2488 / 組織変更 / 令5. 12. 1,医療法人紀耶会　理事長　豊田　康夫,豊田　有紀子 / 現存,平5. 12. 1,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

466.0,21 / 岩歯81,3081.0,4.0,土樋歯科医院,〒020－0541,岩手郡雫石町千刈田８０番地３,019-692-1705 / 移動 / 令4. 8. 1,土樋　博志,土樋　博志 / 現存,平16. 8. 1,歯　小歯,診療所,,,,,,,,,,,,,,

467.0,21 / 岩歯83,3083.0,0.0,マキ歯科クリニック,〒020－0542,岩手郡雫石町万田渡４５番地３,019-692-1102 / 新規 / 令6. 3. 1,上野　牧子,上野　牧子 / 現存,平18. 3. 1,歯　小歯,診療所,,,,,,,,,,,,,,

468.0,21 / 岩歯87,3087.0,1.0,雫石歯科医院,〒020－0539,岩手郡雫石町上町東１番地５,019-692-6288 / 移動 / 令3. 9. 1,川田　慶勲,川田　慶勲 / 現存,平21. 9. 1,歯,診療所,,,,,,,,,,,,,,

469.0,21 / 岩歯88,3088.0,9.0,遠藤歯科医院,〒028－5402,岩手郡葛巻町葛巻第１３地割５１番地,0195-66-2958 / 交代 / 令6. 1. 1,遠藤　憲行,遠藤　憲行 / 現存,平24. 1. 1,歯,診療所,,,,,,,,,,,,,,

470.0,21 / 岩歯92,3092.0,1.0,村木歯科クリニック,〒028－4307,岩手郡岩手町大字五日市第１１地割字上苗代沢１３１番２号,0195-61-1011 / 新規 / 令3. 10. 1,小豆嶋　光康,小豆嶋　光康 / 現存,平27. 10. 1,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

471.0,22 / 紫歯17,3017.0,6.0,平井歯科医院,〒028－3309,紫波郡紫波町北日詰字白旗４９番地,019-676-4855 / 新規 / 令4. 6. 2,平井　和夫,平井　和夫 / 現存,昭55. 6. 2,歯,診療所,,,,,,,,,,,,,,

472.0,22 / 紫歯23,3023.0,4.0,ひづめ歯科医院,〒028－3306,紫波郡紫波町日詰西六丁目５番８号,019-676-2700 / 新規 / 令6. 4. 20,佐々木　哲正,佐々木　哲正 / 現存,昭57. 4. 20,歯　小歯　歯外,診療所,,,,,,,,,,,,,,

473.0,22 / 紫歯24,3024.0,2.0,佐藤歯科医院,〒028－3601,紫波郡矢巾町大字高田第１１地割１番地３,019-697-7250 / 新規 / 令6. 5. 17,佐藤　忠朋,佐藤　忠朋 / 現存,昭57. 5. 17,歯,診療所,,,,,,,,,,,,,,

474.0,22 / 紫歯25,3025.0,9.0,つのだ歯科・矯正歯科医院,〒028－3307,紫波郡紫波町桜町二丁目１の５番地,019-676-5111 / 新規 / 令6. 7. 9,角田　克保,角田　克保 / 現存,昭57. 7. 9,歯　矯歯　歯外　小歯,診療所,,,,,,,,,,,,,,

475.0,22 / 紫歯30,3030.0,9.0,煙山歯科医院,〒028－3622,紫波郡矢巾町大字上矢次第７地割１２６番地,019-697-7900 / 新規 / 令6. 10. 22,松木　和彦,松木　和彦 / 現存,昭60. 10. 22,歯　小歯,診療所,,,,,,,,,,,,,,

476.0,22 / 紫歯35,3035.0,8.0,中島歯科医院,〒028－3301,紫波郡紫波町中島字桜田１番地１３３,019-676-4618 / 新規 / 令5. 11. 18,中島　喜栄,中島　喜栄 / 現存,昭62. 11. 18,歯　小歯,診療所,,,,,,,,,,,,,,

477.0,22 / 紫歯36,3036.0,6.0,ふかざわ歯科医院,〒028－3309,紫波郡紫波町北日詰字大日堂１５番地６,019-672-3848 / 新規 / 令6. 8. 8,深澤　太賀男,深澤　太賀男 / 現存,昭63. 8. 8,歯,診療所,,,,,,,,,,,,,,

478.0,22 / 紫歯37,3037.0,4.0,六本木歯科医院,〒028－3305,紫波郡紫波町日詰字郡山駅２０５番地,019-672-4919 / 新規 / 令5. 9. 1,六本木　崇,六本木　崇 / 現存,平2. 6. 8,歯,診療所,,,,,,,,,,,,,,

479.0,22 / 紫歯41,3041.0,6.0,城北歯科医院,〒028－3303,紫波郡紫波町高水寺字古屋敷８９番４号,019-676-3399 / 新規 / 令6. 11. 7,平井　東英,平井　東英 / 現存,平3. 11. 7,歯,診療所,,,,,,,,,,,,,,

480.0,22 / 紫歯45,3045.0,7.0,まきふじ歯科医院,〒028－3308,紫波郡紫波町平沢字松田１番地１,019-672-5515 / 新規 / 令4. 5. 29,巻藤　佐智子,巻藤　佐智子 / 現存,平7. 5. 29,歯,診療所,,,,,,,,,,,,,,

481.0,22 / 紫歯47,3047.0,3.0,流通センター歯科診療所,〒020－0891,紫波郡矢巾町流通センター南一丁目２番１５号岩手流通会館２階,019-638-5165 / 組織変更 / 令5. 9. 1,医療法人慧和会　理事長　南幅　眞治,南幅　眞治 / 現存,平8. 4. 1,歯,診療所,,,,,,,,,,,,,,

482.0,22 / 紫歯48,3048.0,1.0,平野歯科クリニック,〒020－0891,紫波郡矢巾町流通センター南三丁目１番７号,019-637-3788 / 新規 / 令5. 9. 1,平野　康紀,平野　康紀 / 現存,平8. 5. 14,歯,診療所,,,,,,,,,,,,,,

483.0,22 / 紫歯51,3051.0,5.0,染井デンタルクリニック,〒028－3615,紫波郡矢巾町大字南矢幅第８地割２５０番地,019-698-1111 / 新規 / 令4. 5. 1,染井　宏祐,染井　宏祐 / 現存,平10. 5. 1,歯　小歯　矯歯　歯外,診療所,,,,,,,,,,,,,,

484.0,22 / 紫歯55,3055.0,6.0,鈴木歯科医院,〒028－3614,紫波郡矢巾町大字又兵エ新田第８地割１４３,019-698-2525 / 新規 / 令3. 10. 16,鈴木　卓哉,鈴木　卓哉 / 現存,平15. 10. 16,歯　小歯,診療所,,,,,,,,,,,,,,

485.0,22 / 紫歯60,3060.0,6.0,神の前歯科医院,〒028－3615,紫波郡矢巾町大字南矢幅第１３地割２９番地１,019-697-6995 / 組織変更 / 令3. 8. 1,医療法人潤心会　理事長　鈴木　千枝子,鈴木　千枝子 / 現存,平21. 8. 1,歯　矯歯　小歯,診療所,,,,,,,,,,,,,,

486.0,22 / 紫歯61,3061.0,4.0,むらた歯科,〒028－3614,紫波郡矢巾町大字又兵エ新田第８地割１６９番地ＴＴＭ不来方　西号室,019-611-0602 / 新規 / 令3. 10. 10,村田　正紀,村田　正紀 / 現存,平21. 10. 10,歯　小歯,診療所,,,,,,,,,,,,,,

