id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24

89.0,01-1587-8 / 盛医587,三善眼科医院,〒020－0132,盛岡市西青山二丁目１８番４号,019-601-1800,三善　恵,三善　恵,平16. 9. 25 / 新規 / 令4. 9. 25,眼,診療所 / 現存,,,,,,,,,,,,,,

90.0,01-1594-4 / 盛医594,くろだ脳神経・頭痛クリニック,〒020－0884,盛岡市神明町１０番３８号,019-653-3522,黒田　清司,黒田　清司,平17. 1. 12 / 新規 / 令5. 1. 12,脳外　神内　外　整外　リハ,診療所 / 現存,,,,,,,,,,,,,,

91.0,01-1596-9 / 盛医596,三島内科医院,〒020－0885,盛岡市紺屋町１番３４号,019-653-4511,医療法人社団誠仁会　理事長　佐藤　倫郎,佐藤　一範,平17. 2. 1 / 組織変更 / 令5. 2. 1,内,診療所 / 現存,,,,,,,,,,,,,,

92.0,01-1598-5 / 盛医598,渡辺耳鼻咽喉科アレルギー科,〒020－0831,盛岡市三本柳９地割３１番地６,019-638-3387,医療法人渡辺医院　理事長　渡辺　保次,渡辺　保次,平17. 2. 1 / 組織変更 / 令5. 2. 1,耳い　アレ,診療所 / 現存,,,,,,,,,,,,,,

93.0,01-1599-3 / 盛医599,かとう整形外科クリニック,〒020－0021,盛岡市中央通二丁目８番１号,019-622-2555,加藤　貞文,加藤　貞文,平17. 4. 1 / 交代 / 令5. 9. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,

94.0,01-1605-8 / 盛医605,吉田整形外科・リウマチ科クリニック,〒020－0015,盛岡市本町通一丁目９番２８号,019-604-3820,吉田　昌明,吉田　昌明,平17. 6. 3 / 新規 / 令5. 9. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,

95.0,01-1609-0 / 盛医609,さとう皮膚科クリニック,〒020－0114,盛岡市高松三丁目１１番３３号,019-665-2333,医療法人さとう皮膚科クリニック　理事長　佐藤　俊樹,佐藤　俊樹,平17. 8. 1 / 組織変更 / 令5. 9. 1,皮　アレ,診療所 / 現存,,,,,,,,,,,,,,

96.0,01-1610-8 / 盛医610,石井内科消化器科医院,〒020－0112,盛岡市東緑が丘２３番２６号,019-662-1615,医療法人イシイ　理事長　石井　基弘,石井　基弘,平17. 9. 1 / 組織変更 / 令5. 9. 1,内　消　小,診療所 / 現存,,,,,,,,,,,,,,

97.0,01-1611-6 / 盛医611,近藤眼科医院,〒020－0875,盛岡市清水町４番３０号,019-622-2509,医療法人　仁慈　理事長　近藤　駿,近藤　駿,平17. 8. 1 / 組織変更 / 令5. 9. 1,一般　　 / 一般     18 / 眼　内,診療所 / 現存,,,,,,,,,,,,,,

98.0,01-1612-4 / 盛医612,おおひら内科・循環器科クリニック,〒020－0064,盛岡市梨木町２番２号,019-606-3765,大平　篤志,大平　篤志,平17. 12. 15 / 新規 / 令5. 12. 15,内　循環器内科,診療所 / 現存,,,,,,,,,,,,,,

99.0,01-1613-2 / 盛医613,八角病院,〒028－4125,盛岡市好摩字夏間木７０番地１９０,019-682-0201,医療法人日新堂　理事長　八角　有紀,小原　講二,平3. 8. 1 / 組織変更 / 令6. 8. 1,一般　　 / 一般     50 / 内　外　脳外　整外　胃腸内科　消化器内科　肝臓内科　内視鏡内科　糖尿病代謝内科,病院 / 現存,,,,,,,,,,,,,,

100.0,01-1614-0 / 盛医614,八角医院,〒028－4125,盛岡市好摩字夏間木１０１番地２,019-682-0007,医療法人日新堂　理事長　八角　有紀,八角　有紀,平3. 8. 1 / 組織変更 / 令6. 8. 1,内　外　整外　消化器内科　胃腸内科　肝臓内科　糖尿病代謝内科,診療所 / 現存,,,,,,,,,,,,,,

101.0,01-1616-5 / 盛医616,成島整形外科医院,〒028－4125,盛岡市好摩字上山１４番地６６,019-682-0001,成島　勝之助,成島　勝之助,平9. 4. 22 / 新規 / 令6. 4. 22,整外　内　外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,

102.0,01-1617-3 / 盛医617,秋浜内科クリニック,〒028－4132,盛岡市渋民字駅１０３番地,019-683-2333,医療法人花門堂　理事長　秋濱　玄,秋濱　玄,平15. 2. 17 / 移動 / 令3. 2. 17,内　胃,診療所 / 現存,,,,,,,,,,,,,,

103.0,01-1619-9 / 盛医619,鈴木内科医院,〒020－0872,盛岡市八幡町２番１７号,019-623-3038,医療法人和心会　理事長　鈴木　茂,鈴木　知己,平18. 1. 1 / 移動 / 令6. 1. 1,内　呼　消　循,診療所 / 現存,,,,,,,,,,,,,,

104.0,01-1624-9 / 盛医624,菜園循環器内科医院,〒020－0024,盛岡市菜園一丁目４番７号,019-626-3211,医療法人菜園循環器内科医院　理事長　肥田　龍彦,肥田　龍彦,平18. 4. 1 / 組織変更 / 令6. 4. 1,内　循環器内科,診療所 / 現存,,,,,,,,,,,,,,

105.0,01-1625-6 / 盛医625,さいとうレディスクリニック,〒020－0033,盛岡市盛岡駅前北通３番３３号,019-621-3555,医療法人さいとうレディスクリニック　理事長　齋藤　正信,齋藤　正信,平18. 4. 1 / 組織変更 / 令6. 4. 1,婦　内,診療所 / 現存,,,,,,,,,,,,,,

106.0,01-1626-4 / 盛医626,杜のこどもクリニック,〒020－0851,盛岡市向中野三丁目１０番６号,019-631-1160,金濱　誠己,金濱　誠己,平18. 4. 12 / 新規 / 令6. 4. 12,小　内,診療所 / 現存,,,,,,,,,,,,,,

107.0,01-1629-8 / 盛医629,ヒロバランスクリニック,〒020－0107,盛岡市松園二丁目３７番１０号,019-664-6037,医療法人萌生堂　理事長　鈴木　啓之,鈴木　啓之,平18. 4. 1 / 組織変更 / 令6. 4. 1,整外　皮　内,診療所 / 現存,,,,,,,,,,,,,,

108.0,01-1630-6 / 盛医630,ちあき眼科クリニック,〒020－0004,盛岡市山岸二丁目９番２５号,019-606-3210,加藤　千晶,加藤　千晶,平18. 6. 8 / 新規 / 令6. 6. 8,眼,診療所 / 現存,,,,,,,,,,,,,,

109.0,01-1632-2 / 盛医632,かなざわ内科クリニック,〒020－0125,盛岡市上堂一丁目１８番２４号,019-647-3057,金澤　格,金澤　格,平18. 9. 9 / 新規 / 令6. 9. 9,一般　　      2 / 内　呼　アレ,診療所 / 現存,,,,,,,,,,,,,,

110.0,01-1633-0 / 盛医633,渋民中央病院,〒028－4132,盛岡市渋民字大前田５３番地２,019-683-2336,医療法人仁妙光会　理事長　清水　光昭,清水　光昭,平18. 8. 1 / 組織変更 / 令6. 8. 1,療養　　 / 療養    117 / 整外　内　外,病院 / 療養病床 / 現存,,,,,,,,,,,,,,

111.0,01-1634-8 / 盛医634,もりおか胃腸科内科クリニック,〒020－0871,盛岡市中ノ橋通二丁目３番２号,019-606-6611,医療法人七藤会　理事長　佐藤　邦彦,佐藤　邦彦,平18. 9. 1 / 組織変更 / 令6. 9. 1,内　胃　消　こう,診療所 / 現存,,,,,,,,,,,,,,

112.0,01-1636-3 / 盛医636,ささき医院,〒020－0816,盛岡市中野一丁目２７番１０号,019-653-0230,佐々木　正孝,佐々木　正孝,平18. 10. 1 / その他 / 令6. 10. 1,内　消化器内科,診療所 / 現存,,,,,,,,,,,,,,

113.0,01-1638-9 / 盛医638,孝仁病院,〒020－0052,盛岡市中太田泉田２８番地,019-656-2888,社団医療法人啓愛会　理事長　井筒　岳,西成　尚人,平18. 12. 17 / 移動 / 令6. 12. 17,一般　　 / 一般    126 / 療養 / 療養     54 / 外　内　整外　婦　ひ　皮　放　リハ　麻　リウ　乳腺外科,病院 / 現存,,,,,,,,,,,,,,

114.0,01-1639-7 / 盛医639,さかもと整形外科,〒020－0881,盛岡市天神町１１番３号,019-623-8555,医療法人公陽会　理事長　坂本　公児,坂本　公児,平19. 2. 1 / 組織変更 / 令7. 2. 1,整外　リハ　リウ　皮　外,診療所 / 現存,,,,,,,,,,,,,,

115.0,01-1640-5 / 盛医640,ふじメンタルクリニック,〒020－0066,盛岡市上田一丁目３番１０号イースタンキャッスル２０１号室,019-606-3900,医療法人ふじメンタルクリニック　理事長　藤村　剛男,藤村　剛男,平19. 3. 1 / 組織変更 / 令7. 3. 1,精　神　心内　内,診療所 / 現存,,,,,,,,,,,,,,

116.0,01-1641-3 / 盛医641,新津あさくら眼科クリニック,〒020－0885,盛岡市紺屋町２番１号,019-624-1068,医療法人社団新津あさくら眼科クリニック　理事長　朝倉　章子,朝倉　章子,平19. 3. 1 / 組織変更 / 令7. 3. 1,眼,診療所 / 現存,,,,,,,,,,,,,,

117.0,01-1643-9 / 盛医643,吉田消化器科内科,〒020－0832,盛岡市東見前８地割２０番地１６,019-632-4600,医療法人緑明会　理事長　吉田　俊巳,吉田　俊巳,平19. 3. 1 / 組織変更 / 令7. 3. 1,消化器内科　内,診療所 / 現存,,,,,,,,,,,,,,

118.0,01-1647-0 / 盛医647,あべ内科・消化器科クリニック,〒020－0146,盛岡市長橋町１７番４５号,019-605-5311,医療法人明慧会　理事長　阿部　礼司,阿部　礼司,平19. 4. 1 / 組織変更 / 令7. 4. 1,内　呼　消　循　アレ,診療所 / 現存,,,,,,,,,,,,,,

119.0,01-1648-8 / 盛医648,田中循環器内科クリニック,〒020－0834,盛岡市永井２２地割２９番地６,019-632-1320,医療法人光洋会　理事長　田中　洋,田中　洋,平19. 4. 1 / 組織変更 / 令7. 4. 1,循　内,診療所 / 現存,,,,,,,,,,,,,,

120.0,01-1651-2 / 盛医651,産科婦人科吉田医院,〒020－0886,盛岡市若園町１０番４号,019-622-9433,吉田　耕太郎,吉田　耕太郎,平19. 6. 1 / 交代 / 令7. 6. 1,一般　　 / 一般     17 / 産婦,診療所 / 現存,,,,,,,,,,,,,,

121.0,01-1652-0 / 盛医652,ひろし外科肛門科,〒020－0024,盛岡市菜園一丁目３番１０号,019-622-4065,吉田　博,吉田　博,平19. 7. 9 / 移動 / 令元. 7. 9,一般　　 / 一般     11 / 肛門外科,診療所 / 現存,,,,,,,,,,,,,,

122.0,01-1654-6 / 盛医654,佐藤健レディースクリニック,〒020－0836,盛岡市津志田西二丁目１３番８３号,019-658-8222,佐藤　健,佐藤　健,平19. 10. 25 / 新規 / 令元. 10. 25,産婦,診療所 / 現存,,,,,,,,,,,,,,

123.0,01-1660-3 / 盛医660,公益財団法人　岩手県対がん協会　いわて健康管理センター,〒020－0864,盛岡市西仙北一丁目１７番１８号,019-635-8850,公益財団法人　岩手県対がん協会　代表理事　祖父江　憲治,狩野　敦,平20. 4. 1 / 新規 / 令2. 4. 1,内　消　婦,診療所 / 現存,,,,,,,,,,,,,,

124.0,01-1661-1 / 盛医661,盛岡市夜間急患診療所,〒020－0884,盛岡市神明町３番２９号,019-654-1080,盛岡市長　内舘　茂,吉田　耕太郎,平20. 4. 1 / 移動 / 令2. 4. 1,内　小,診療所 / 現存,,,,,,,,,,,,,,

125.0,01-1665-2 / 盛医665,けやき整形外科クリニック,〒020－0066,盛岡市上田一丁目１番３５号,019-656-1677,奥田　聡,奥田　聡,平20. 7. 1 / 新規 / 令2. 7. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,

126.0,01-1666-0 / 盛医666,さいとう耳鼻咽喉科医院,〒020－0117,盛岡市緑が丘三丁目１８番３号,019-662-0708,医療法人清香会　理事長　齋藤　達雄,齋藤　達雄,平20. 7. 22 / 移動 / 令2. 7. 22,耳い,診療所 / 現存,,,,,,,,,,,,,,

127.0,01-1668-6 / 盛医668,加茂谷心療内科,〒020－0884,盛岡市神明町７番３２号,019-623-3523,加茂谷　正俊,加茂谷　正俊,平20. 11. 25 / 交代 / 令2. 11. 25,精　心内,診療所 / 現存,,,,,,,,,,,,,,

128.0,01-1669-4 / 盛医669,見前ファミリークリニック,〒020－0831,盛岡市三本柳１２地割２０番地１号,019-632-6300,岩見　大二,岩見　大二,平21. 1. 13 / 新規 / 令3. 1. 13,内　外　小外,診療所 / 現存,,,,,,,,,,,,,,

129.0,01-1671-0 / 盛医671,本宮Ｃクリニック,〒020－0851,盛岡市向中野三丁目１０番３号,019-631-2381,医療法人ＭＭＴ　理事長　千葉　芳久,千葉　芳久,平21. 3. 1 / 組織変更 / 令3. 3. 1,内　呼　循,診療所 / 現存,,,,,,,,,,,,,,

130.0,01-1672-8 / 盛医672,あべ菜園内科クリニック,〒020－0024,盛岡市菜園二丁目５番２９号菜園志和ビル２Ｆ,019-623-7000,阿部　弘一,阿部　弘一,平21. 3. 18 / 新規 / 令3. 3. 18,内　消化器内科　胃腸内科,診療所 / 現存,,,,,,,,,,,,,,

131.0,01-1674-4 / 盛医674,やまだ胃腸内科クリニック,〒020－0838,盛岡市津志田中央二丁目１８番３１号,019-614-0180,医療法人宏紀会　理事長　山田　宏之,山田　宏之,平21. 4. 1 / 組織変更 / 令3. 4. 1,内　消化器内科　漢方内科,診療所 / 現存,,,,,,,,,,,,,,

132.0,01-1675-1 / 盛医675,菜園皮膚科クリニック,〒020－0024,盛岡市菜園１丁目１２番１８号盛岡菜園センタービル１階,019-625-1118,小野寺　英恵,小野寺　英恵,平21. 5. 8 / 新規 / 令3. 5. 8,皮　アレ,診療所 / 現存,,,,,,,,,,,,,,

133.0,01-1678-5 / 盛医678,たけ循環器内科クリニック,〒020－0857,盛岡市北飯岡一丁目２番７０号,019-656-5855,武者　毅彦,武者　毅彦,平21. 6. 1 / 新規 / 令3. 6. 1,循環器内科　内　呼吸器内科,診療所 / 現存,,,,,,,,,,,,,,

134.0,01-1679-3 / 盛医679,池田外科・消化器内科医院,〒020－0041,盛岡市境田町５番１８号,019-648-3200,池田　健一郎,池田　健一郎,平21. 10. 16 / 新規 / 令3. 10. 16,外　整外　皮　消化器内科　肛門外科,診療所 / 現存,,,,,,,,,,,,,,

135.0,01-1680-1 / 盛医680,むらた眼科クリニック,〒020－0122,盛岡市みたけ五丁目８番３０号,019-648-8571,医療法人むらた眼科クリニック　理事長　村田　正敏,村田　正敏,平21. 10. 1 / 組織変更 / 令3. 10. 1,一般　　 / 一般      2 / 眼,診療所 / 現存,,,,,,,,,,,,,,

136.0,01-1681-9 / 盛医681,すっきりクリニック高橋耳鼻咽喉科,〒020－0063,盛岡市材木町４番３５号,019-606-1800,高橋　利弥,高橋　利弥,平21. 11. 25 / 移動 / 令3. 11. 25,耳い　気食　アレ,診療所 / 現存,,,,,,,,,,,,,,

137.0,01-1683-5 / 盛医683,盛岡観山荘病院,〒020－0114,盛岡市高松四丁目２０番４０号,019-661-2685,社会医療法人みやま会　理事長　小泉　幸子,小泉　幸子,平22. 3. 1 / 組織変更 / 令4. 3. 1,精神　　 / 精神    173 / 精　心内,病院 / 現存,,,,,,,,,,,,,,

138.0,01-1685-0 / 盛医685,おはようクリニック,〒020－0114,盛岡市高松二丁目２７番２７号,019-662-0840,佐々木　透,佐々木　透,平22. 4. 1 / 新規 / 令4. 4. 1,内　整外　リハ,診療所 / 現存,,,,,,,,,,,,,,

139.0,01-1686-8 / 盛医686,小田島耳鼻咽喉科医院,〒020－0066,盛岡市上田一丁目６番５号,019-622-0879,小田島　葉子,小田島　葉子,平22. 4. 18 / 交代 / 令4. 4. 18,耳い,診療所 / 現存,,,,,,,,,,,,,,

140.0,01-1687-6 / 盛医687,みたけ眼科,〒020－0133,盛岡市青山四丁目４５番１９号,019-643-8181,医療法人　正和会　理事長　木村　桂,工藤　利子,平22. 5. 1 / 組織変更 / 令4. 5. 1,眼,診療所 / 現存,,,,,,,,,,,,,,

141.0,01-1689-2 / 盛医689,鈴木整形外科,〒020－0866,盛岡市本宮字石仏２０番１号,019-658-0202,医療法人社団鈴生会　理事長　鈴木　正弘,鈴木　正弘,平22. 9. 1 / 組織変更 / 令4. 9. 1,整外　外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,

142.0,01-1693-4 / 盛医693,本町石部眼科クリニック,〒020－0015,盛岡市本町通一丁目９番３２号,019-654-1110,医療法人愛恵会　理事長　石部　禎,石部　禎,平23. 3. 8 / 新規 / 令5. 3. 8,眼,診療所 / 現存,,,,,,,,,,,,,,

143.0,01-1695-9 / 盛医695,耳鼻咽喉科わたなべとしや診療室,〒020－0857,盛岡市北飯岡一丁目２番６７号,019-656-4133,医療法人百帆会　理事長　渡邉　聡哉,渡邉　聡哉,平23. 4. 1 / 組織変更 / 令5. 4. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,

144.0,01-1696-7 / 盛医696,藤島内科医院,〒020－0013,盛岡市愛宕町４番１８号,019-622-4453,藤島　敏智,藤島　敏智,平23. 4. 1 / 交代 / 令5. 4. 1,内　呼吸器内科　胃　消化器内科　循環器内科,診療所 / 現存,,,,,,,,,,,,,,

145.0,01-1697-5 / 盛医697,しんたろうクリニック,〒020－0866,盛岡市本宮一丁目９番１号,019-631-3110,医療法人しんたろうクリニック　理事長　菊池　信太郎,菊池　信太郎,平23. 4. 1 / 組織変更 / 令5. 4. 1,一般　　 / 一般     11 / 肛門外科　胃　外　皮　内,診療所 / 現存,,,,,,,,,,,,,,

146.0,01-1699-1 / 盛医699,かねこ内科クリニック,〒020－0121,盛岡市月が丘一丁目１番６３号,019-647-3333,医療法人守敬会　理事長　金子　能人,金子　能人,平23. 10. 1 / 組織変更 / 令5. 10. 1,内　胃腸内科,診療所 / 現存,,,,,,,,,,,,,,

147.0,01-1700-7 / 盛医700,加賀野消化器内科・内科クリニック,〒020－0881,盛岡市天神町１１番８号,019-604-1123,加藤　隆幸,加藤　隆幸,平23. 10. 1 / 新規 / 令5. 10. 1,消化器内科　内,診療所 / 現存,,,,,,,,,,,,,,

148.0,01-1701-5 / 盛医701,医療法人　朝陽会　わたなべおしりのクリニック,〒020－0866,盛岡市本宮五丁目１番３号,019-658-1003,医療法人朝陽会　理事長　渡邊　陽太郎,渡邊　陽太郎,平23. 11. 1 / 移動 / 令5. 11. 1,肛門外科　胃腸内科　外,診療所 / 現存,,,,,,,,,,,,,,

149.0,01-1702-3 / 盛医702,医療法人ゆいの杜ゆい内科呼吸器科クリニック,〒020－0851,盛岡市向中野二丁目５４番１８号,019-631-1159,医療法人ゆいの杜ゆい内科呼吸器科クリニック　理事長　青山　洋二,青山　洋二,平23. 10. 1 / 組織変更 / 令5. 10. 1,一般　　      2 / 呼内　内　アレ,診療所 / 現存,,,,,,,,,,,,,,

150.0,01-1703-1 / 盛医703,池田内科,〒020－0053,盛岡市上太田弘法清水１０番地３,019-659-0310,池田　亘政,池田　亘政,平24. 3. 1 / 交代 / 令6. 3. 1,内,診療所 / 現存,,,,,,,,,,,,,,

151.0,01-1704-9 / 盛医704,ちだ内科・外科クリニック,〒020－0824,盛岡市東安庭一丁目２３番６０号,019-604-3755,医療法人ちだ内科・外科クリニック　理事長　千田　明紀,千田　明紀,平24. 3. 1 / 組織変更 / 令6. 3. 1,内　外　消　小外　整外　こう　麻,診療所 / 現存,,,,,,,,,,,,,,

152.0,01-1706-4 / 盛医706,医療法人社団恵仁会三愛病院,〒020－0121,盛岡市月が丘一丁目２９番１５号,019-641-6633,医療法人社団恵仁会　理事長　山内　文俊,清野　耕治,平24. 6. 15 / 移動 / 令6. 6. 15,一般　　     52 / 内　アレ　泌尿器科　泌尿器科（腎臓・透析・性感染症）　呼内　循環器内科　消化器・肝臓内科　糖尿病・代謝内科　血液内科　腎臓内科　心外,病院 / 現存,,,,,,,,,,,,,,

153.0,01-1708-0 / 盛医708,盛岡南眼科,〒020－0866,盛岡市本宮七丁目１番１号イオンモール盛岡南２階,019-631-3987,磯目　修一,磯目　修一,平24. 8. 1 / 新規 / 令6. 8. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
