id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
82.0,0213003,齋藤産婦人科医院,〒986－0822,石巻市中央三丁目７番１２号 / 常　勤:　　　 1 / (医　　　　 1),0225-22-0707,医療法人社団齋藤産婦人科医院　理事長　齋藤　潔,齋藤　潔 / 移転 / 令6. 8. 17,令6. 8. 17,産婦 / 現存,診療所,,,,,,,,,,,,,,
83.0,0310023,塩竈市立病院,〒985－0054,塩竈市香津町　７ー１ / 常　勤:　　　22 / (医　　　　14) / (薬　　　　 8) / 非常勤:　　　 5 / (医　　　　 4) / (薬　　　　 1),022-364-5521,塩竈市長　佐藤　光樹,福原　賢治 / 新規 / 令5. 9. 1,昭32. 8. 1 / 内　外　呼内　消化器内科　循環器内科　腎臓内科　脳内　神内　肝臓内科　心内　緩和医療内科　糖尿病内科　整外　リウ　小　皮　ひ　婦　眼　耳い　リハ　麻,一般　　    161 / 現存,病院,,,,,,,,,,,,,,
84.0,0310171,公益財団法人宮城厚生協会坂総合病院,〒985－8506,塩竈市錦町　１６ー５ / 常　勤:　　　70 / (医　　　　70) / 非常勤:　　　26 / (医　　　　26),022-365-5175,公益財団法人宮城厚生協会　理事長　土村　まどか,冨山　陽介 / 新規 / 令5. 11. 1,昭32. 11. 1 / 内科　肝臓内科　神内　精　呼内　小　外科　血管外科　整外　形外　胸外　呼外　心外　皮　ひ　こう　産婦　眼　耳い　リハ　麻　放　脳外　救命　病理　消化器内科　循環器内科　糖尿病・代謝内科　漢方内科　緩和ケア内科,一般　　    357 / 現存,病院,,,,,,,,,,,,,,
85.0,0310262,塩釜市浦戸診療所,〒985－0193,塩竈市浦戸野々島字河岸　５０ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-369-2350,塩竃市長　佐藤　光樹,後藤　淳 / 移転 / 令6. 5. 1,昭57. 5. 1,内　外 / 現存,診療所,,,,,,,,,,,,,,
86.0,0310536,渡辺耳鼻咽喉科気管食道科医院,〒985－0021,塩竈市尾島町　６－３ / 常　勤:　　　 1 / (医　　　　 1),022-364-6005,渡辺　孝志,渡辺　孝志 / 新規 / 令5. 9. 1,昭47. 6. 1 / 耳い　気食　アレ,一般　　      2 / 現存,診療所,,,,,,,,,,,,,,
87.0,0310643,医療法人菅野愛生会緑ケ丘病院,〒985－0045,塩竈市西玉川町　１－１６ / 常　勤:　　　10 / (医　　　　 7) / (薬　　　　 3) / 非常勤:　　　16 / (医　　　　16),022-362-5555,医療法人菅野愛生会　理事長　齋藤　秀光,齋藤　秀光 / 組織変更 / 令4. 11. 1,昭52. 11. 1 / 精　内　心内,精神　　    291 / 現存,病院,,,,,,,,,,,,,,
88.0,0310718,鳥越塩釜腎クリニック,〒985－0024,塩竈市錦町　５ー１３ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-365-1361,鳥越　紘二,鳥越　紘二 / 新規 / 令6. 11. 1,昭57. 11. 1 / 療養　　      3 / 整外　リウ　透析,一般　　     16 / 現存,診療所,,,,,,,,,,,,,,
89.0,0310726,菅原内科胃腸科医院,〒985－0051,塩竈市宮町　２－２８ / 常　勤:　　　 1 / (医　　　　 1),022-362-0513,菅原　伸夫,菅原　伸夫 / 新規 / 令5. 9. 1,昭62. 4. 1,内　呼　循 / 現存,診療所,,,,,,,,,,,,,,
90.0,0310767,鈴木眼科医院,〒985－0051,塩竈市宮町　３－２５ / 常　勤:　　　 2 / (医　　　　 2),022-365-1523,医療法人社団鈴木眼科医院　理事長　鈴木　健史,鈴木　健史 / 組織変更 / 令4. 7. 1,平元. 7. 1 / 眼,一般　　      5 / 現存,診療所,,,,,,,,,,,,,,
91.0,0310775,公益財団法人宮城厚生協会坂総合病院附属北部診療所,〒985－0085,塩竈市庚塚１－３ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 7 / (医　　　　 7),022-366-7251,公益財団法人宮城厚生協会　理事長　土村　まどか,宮沼　弘明 / 移転 / 令元. 9. 1,平13. 9. 1,内 / 現存,診療所,,,,,,,,,,,,,,
92.0,0310783,平澤内科医院,〒985－0031,塩竈市石堂　１－３３ / 常　勤:　　　 1 / (医　　　　 1),022-365-0222,医療法人社団平樹会平澤内科医院　理事長　平澤　賴久,平澤　賴久 / 組織変更 / 令5. 1. 1,平2. 1. 1,内　胃　小 / 現存,診療所,,,,,,,,,,,,,,
93.0,0310825,及川内科医院,〒985－0021,塩竈市尾島町　５ー１６ / 常　勤:　　　 1 / (医　　　　 1),022-364-8986,医療法人及川内科医院　理事長　及川潤一,及川　潤一 / 組織変更 / 令6. 1. 1,平3. 1. 1 / 療養 / 内　呼　消,一般　　        / 現存,診療所,,,,,,,,,,,,,,
94.0,0310841,高橋ジェネラルクリニック,〒985－0004,塩竈市藤倉　３ー６ー４ / 常　勤:　　　 1 / (医　　　　 1),022-365-9005,医療法人高橋外科肛門科医院　理事長　高橋　輝兆,髙橋　輝兆 / 組織変更 / 令6. 1. 1,平3. 1. 1,外　こう　麻　内　ペインクリニック外科 / 現存,診療所,,,,,,,,,,,,,,
95.0,0310866,清水沢クリニック,〒985－0061,塩竈市清水沢　３ー１４ー２４ / 常　勤:　　　 1 / (医　　　　 1),022-367-6822,小杉　茂,小杉　茂 / 移転 / 令5. 12. 1,平5. 12. 1,内　小 / 現存,診療所,,,,,,,,,,,,,,
96.0,0310874,いけの医院,〒985－0004,塩釜市藤倉　３ー１７ー５ / 常　勤:　　　 3 / (医　　　　 3) / 非常勤:　　　 2 / (医　　　　 2),022-367-1110,医療法人社団いけの医院　理事長　池野　由佳,池野　由佳 / 組織変更 / 令4. 1. 1,平4. 1. 1,産婦　小　形外　漢方内科　皮 / 現存,診療所,,,,,,,,,,,,,,
97.0,0310882,塩釜地区休日急患診療センター,〒985－0024,塩竈市錦町　７ー１０ / 常　勤:　　　 2 / (医　　　　 2),022-363-0630,塩釜市長,横山　義正 / 移転 / 令4. 4. 1,平4. 4. 1,内　小 / 現存,診療所,,,,,,,,,,,,,,
98.0,0310924,杉山内科,〒985－0003,塩竈市北浜　１－６－９ / 常　勤:　　　 1 / (医　　　　 1),022-362-1715,医療法人社団杉山内科　理事長　杉山幸一,杉山　幸一 / 新規 / 令5. 1. 1,平5. 1. 1,内　小　胃 / 現存,診療所,,,,,,,,,,,,,,
99.0,0310957,遠藤レディスクリニック,〒985－0023,塩竈市花立町　１－３２ / 常　勤:　　　 1 / (医　　　　 1),022-362-5603,医療法人敬仁会　理事長　遠藤英敬,遠藤　英敬 / 組織変更 / 令4. 7. 1,平7. 7. 1 / 一般      7 / 産婦　麻,一般　　 / 現存,診療所,,,,,,,,,,,,,,
100.0,0310973,渡辺眼科医院,〒985－0021,塩竈市尾島町　６ー３ / 常　勤:　　　 1 / (医　　　　 1),022-362-8784,渡邉　広己,渡邉　広己 / 交代 / 令6. 4. 4,平9. 4. 4 / 眼,一般　　      5 / 現存,診療所,,,,,,,,,,,,,,
101.0,0310981,本間医院,〒985－0052,塩竈市本町　３ー２０ / 常　勤:　　　 1 / (医　　　　 1),022-364-1760,医療法人社団中正会　理事長　本間　正明,本間　正明 / 組織変更 / 令6. 7. 1,平9. 7. 1,内　呼　循　アレ　小 / 現存,診療所,,,,,,,,,,,,,,
102.0,0310999,川合整形外科クリニック,〒985－0004,塩竈市藤倉　２ー４ー２０ / 常　勤:　　　 1 / (医　　　　 1),022-365-6818,川合　淳,川合　淳 / 新規 / 令6. 10. 1,平9. 10. 1,整外　リハ　リウ / 現存,診療所,,,,,,,,,,,,,,
103.0,0311005,赤石病院,〒985－0023,塩竈市花立町　２２－４２ / 常　勤:　　　 7 / (医　　　　 7) / 非常勤:　　　20 / (医　　　　20),022-362-8131,医療法人社団赤石会　理事長　赤石　隆,赤石　隆 / 組織変更 / 令5. 2. 1,平11. 2. 1 / 療養　　     28 / 外　脳外　整外　救急科　小外　内　リハ　消化器外科　こう　乳腺外科　放　気食　呼外　麻　形外　和漢　血管外科　循環器内科,一般　　     51 / 現存,病院,,,,,,,,,,,,,,
104.0,0311062,大井産婦人科医院,〒985－0022,塩竈市新富町　２８ー３４ / 常　勤:　　　 1 / (医　　　　 1),022-362-3231,医療法人社団　大井産婦人科　理事長　大井　嗣和,大井　嗣和 / 組織変更 / 令7. 1. 1,平13. 1. 1 / 療養　　      2 / 産婦,一般　　     17 / 現存,診療所,,,,,,,,,,,,,,
105.0,0311070,藤谷内科クリニック,〒985－0034,塩竈市南錦町　８ー１０ / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 2 / (医　　　　 2),022-361-0211,医療法人社団　藤谷内科クリニック　理事長　藤谷　浩,藤谷　浩 / 組織変更 / 令7. 1. 1,平13. 1. 1,内　消 / 現存,診療所,,,,,,,,,,,,,,
106.0,0311088,宮町脳神経・眼科クリニック,〒985－0051,塩竈市宮町８ー１５ / 常　勤:　　　 2 / (医　　　　 2),022-362-2121,杉山　泰二,杉山　泰二 / 新規 / 令7. 5. 1,平13. 5. 1,神内　内　眼 / 現存,診療所,,,,,,,,,,,,,,
107.0,0311096,無量井内科クリニツク,〒985－0036,塩竈市東玉川町　２ー２８ / 常　勤:　　　 2 / (医　　　　 2),022-361-3577,医療法人　社団無量井内科クリニック　理事長　無量井　泰,無量井　泰 / 組織変更 / 令2. 1. 1,平14. 1. 1,内　リウ　アレ　消化器内科 / 現存,診療所,,,,,,,,,,,,,,
108.0,0311104,新浜クリニック,〒985－0001,塩竈市新浜町　１ー６ー１８ / 常　勤:　　　 1 / (医　　　　 1),022-363-3363,医療法人社団　恒心会　理事長　齋　恒夫,齋　恒夫 / 組織変更 / 令2. 7. 1,平14. 7. 1,精　内　心内 / 現存,診療所,,,,,,,,,,,,,,
109.0,0311112 / (0330563),ももせクリニック,〒985－0061,塩竈市清水沢４－３７－２０ / 常　勤:　　　 3 / (医　　　　 1) / (歯　　　　 1) / (薬　　　　 1),022-361-8201,医療法人財団五倫会　理事長　髙橋　正倫,髙橋　正倫 / 移転 / 令2. 1. 1,平26. 1. 1 / 一般     19 / 内　外　整外　リハ　麻　こう　歯　矯歯　小歯　歯外,一般　　 / 現存,診療所,,,,,,,,,,,,,,
110.0,0311138,ちば整形外科クリニック,〒985－0042,塩竈市玉川　１－９－７ / 常　勤:　　　 1 / (医　　　　 1),022-361-6711,千葉　伸一,千葉　伸一 / 新規 / 令4. 6. 1,平16. 6. 1,整外　リハ　リウ / 現存,診療所,,,,,,,,,,,,,,
111.0,0311146,ささき内科・呼吸器科クリニック,〒985－0042,塩竈市玉川　１－３－３０ / 常　勤:　　　 1 / (医　　　　 1),022-365-6201,佐々木　泰夫,佐々木　泰夫 / 新規 / 令5. 1. 1,平17. 1. 1,内　呼 / 現存,診療所,,,,,,,,,,,,,,
112.0,0311161,公益社団法人　宮城県塩釜医師会臨床検査センター,〒985－0024,塩竈市錦町７－１０ / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 4 / (医　　　　 4),022-364-3301,公益社団法人　宮城県塩釜医師会　会長　赤石　隆,本間　正明 / 新規 / 令2. 3. 1,平20. 3. 1,内 / 現存,診療所,,,,,,,,,,,,,,
113.0,0311179,永沼外科整形外科医院,〒985－0051,塩竈市宮町４番１９号 / 常　勤:　　　 1 / (医　　　　 1),022-363-1866,永沼　亨,永沼　亨 / 交代 / 令4. 4. 1,平22. 4. 1,整外　外　内　皮　リハ / 現存,診療所,,,,,,,,,,,,,,
114.0,0311187,ふくちゃんクリニック,〒985－0062,塩竈市泉沢町２２－１０－１Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-365-2238,木原　政博,木原　政博 / 新規 / 令4. 8. 1,平22. 8. 1,内　精　心内 / 現存,診療所,,,,,,,,,,,,,,
115.0,0311195,くろさわ脳外科画像診断クリニック,〒985－0024,塩釜市錦町６－３２ / 常　勤:　　　 1 / (医　　　　 1),022-366-9638,黒沢　久三,黒沢　久三 / 移転 / 令5. 11. 1,平23. 11. 1,脳外　外　内　整外　神内 / 現存,診療所,,,,,,,,,,,,,,
116.0,0311211,やまとクリニック,〒985－0087,塩竈市伊保石２１－１ / 常　勤:　　　 1 / (医　　　　 1),022-367-7611,社会福祉法人　大和福壽会　理事長　髙橋　政俊,髙橋　義和 / 新規 / 令2. 12. 1,平26. 12. 1,内科　内視鏡内科　胃　小 / 現存,診療所,,,,,,,,,,,,,,
117.0,0311237,本塩釜耳鼻咽喉科クリニック,〒985－0003,塩竈市北浜一丁目７番７号 / 常　勤:　　　 1 / (医　　　　 1),022-355-9933,医療法人　ＧＡ　理事長　沖津　尚弘,沖津　尚弘 / 組織変更 / 令5. 7. 1,平29. 7. 1,耳い / 現存,診療所,,,,,,,,,,,,,,
118.0,0311245,冨永内科医院,〒985－0071,塩竈市松陽台一丁目１番２－２号 / 常　勤:　　　 1 / (医　　　　 1),022-365-7188,医療法人社団永健会　理事長　冨永　泰之,冨永　泰之 / 移転 / 令5. 7. 18,平29. 7. 18,内　呼内　循環器内科　消化器内科 / 現存,診療所,,,,,,,,,,,,,,
119.0,0311252,みみはなのど宮崎クリニック,〒985－0023,塩釜市花立町１３番１２号 / 常　勤:　　　 1 / (医　　　　 1),022-357-0832,宮﨑　真紀子,宮﨑　真紀子 / 新規 / 令3. 3. 1,令3. 3. 1,耳い / 現存,診療所,,,,,,,,,,,,,,
120.0,0311260,本塩釜ひふ科クリニック,〒985－0003,塩竈市北浜１丁目２－２０ / 常　勤:　　　 1 / (医　　　　 1),022-353-7640,小幡　祥子,小幡　祥子 / 新規 / 令4. 1. 1,令4. 1. 1,皮 / 現存,診療所,,,,,,,,,,,,,,
121.0,0311286,こがね医院,〒985－0026,塩竈市旭町５番１０号 / 常　勤:　　　 2 / (医　　　　 2),022-362-2026,医療法人こがね雅会　理事長　金　俊夫,金　俊夫 / 組織変更 / 令5. 1. 1,令5. 1. 1,内　呼　消　アレ / 現存,診療所,,,,,,,,,,,,,,
122.0,0510135,光ケ丘保養園,〒988－0813,気仙沼市浪板　１４０ / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 4 / (医　　　　 4),0226-22-6920,医療法人くさの実会　理亊長　森　良一郎,新階　敏恭 / 新規 / 令5. 12. 9,昭32. 12. 9 / 精　心内,精神　　    240 / 現存,病院,,,,,,,,,,,,,,
123.0,0510150,医療法人移川哲仁会三峰病院,〒988－0141,気仙沼市松崎柳沢　２１６ー５ / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 4 / (医　　　　 4),0226-22-6685,医療法人移川哲仁会　理亊長　移川　哲,連記　成史 / 新規 / 令4. 3. 10,昭34. 3. 10 / 精　神　内,精神　　    169 / 現存,病院,,,,,,,,,,,,,,
124.0,0510523,武田眼科医院,〒988－0043,気仙沼市南郷９－７ / 常　勤:　　　 1 / (医　　　　 1),0226-23-3285,医療法人武田眼科医院　理事長　武田　宜之,武田　宜之 / 移転 / 令2. 11. 28,平20. 11. 28,眼 / 現存,診療所,,,,,,,,,,,,,,
125.0,0510556,医療法人華月会　村岡外科クリニック,〒988－0053,気仙沼市田中前四丁目４－７ / 常　勤:　　　 1 / (医　　　　 1),0226-23-3990,医療法人華月会　理事長　村岡　正朗,村岡　正朗 / 移転 / 令6. 5. 22,平24. 5. 22,外　胃 / 現存,診療所,,,,,,,,,,,,,,
126.0,0510564,三条小児科医院,〒988－0053,気仙沼市田中前　２ー８ー４ / 常　勤:　　　 2 / (医　　　　 2),0226-23-0088,医療法人社団三条小児科医院　理事長　三条　雅敏,三条　雅敏 / 組織変更 / 令6. 1. 1,平3. 1. 1,小 / 現存,診療所,,,,,,,,,,,,,,
127.0,0510580,森田医院,〒988－0084,気仙沼市八日町　１ー４ー１ / 常　勤:　　　 1 / (医　　　　 1),0226-22-6633,医療法人尚仁会森田医院　理事長　森田　潔,森田　潔 / 組織変更 / 令4. 1. 1,平4. 1. 1 / 内　胃　循,一般　　      3 / 現存,診療所,,,,,,,,,,,,,,
128.0,0510630,おだか医院,〒988－0053,気仙沼市田中前　４ー１０ー２ / 常　勤:　　　 1 / (医　　　　 1),0226-22-3210,医療法人あさひ会おだか医院　理事長　小髙　庸一郎,小高　庸一郎 / 組織変更 / 令6. 7. 1,平6. 7. 1,胃　外　内　皮 / 現存,診療所,,,,,,,,,,,,,,
129.0,0510713,医療法人社団晃和会あいざわクリニック,〒988－0066,気仙沼市東新城　２－９－１ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),0226-21-1160,医療法人社団晃和会　理事長　宜保淳一,大和田　雅信 / 新規 / 令5. 9. 1,平11. 4. 1,内　消化器内科　糖尿病内科 / 現存,診療所,,,,,,,,,,,,,,
130.0,0510739,齋藤外科クリニック,〒988－0066,気仙沼市東新城　１ー１２ー１ / 常　勤:　　　 1 / (医　　　　 1),0226-22-7260,医療法人社団齋藤外科　理事長　齊藤　穂積,齊藤　穂積 / 新規 / 令5. 12. 1,平11. 12. 1,外　麻　皮　こう / 現存,診療所,,,,,,,,,,,,,,
131.0,0510762,小林直樹眼科,〒988－0066,気仙沼市東新城　３－１０－８ / 常　勤:　　　 1 / (医　　　　 1),0226-23-5855,小林　直樹,小林　直樹 / 新規 / 令3. 2. 1,平15. 2. 1 / 一般 / 眼,一般　　 / 現存,診療所,,,,,,,,,,,,,,
132.0,0510804,小野医院,〒988－0534,気仙沼市唐桑町宿浦　４０５ー８ / 常　勤:　　　 1 / (医　　　　 1),0226-32-3128,医療法人社団泰清会　理事長　菊地淳一,菊地　淳一 / 組織変更 / 令4. 1. 1,平4. 1. 1 / 内　小　循,一般　　        / 現存,診療所,,,,,,,,,,,,,,
133.0,0510812,宮城県子ども総合センター附属診療所気仙沼診療室,〒988－0066,気仙沼市東新城３－３－３ / 常　勤:　　　 1 / (医　　　　 1),0226-21-1020,宮城県知事　村井嘉浩,小野寺　滋実 / 新規 / 令6. 5. 1,平18. 5. 1,精神科　児童精神科 / 現存,診療所,,,,,,,,,,,,,,
